frame,gt_exists,gt_iou_raw,gt_iou_final,raw_candidate_count,fallback_candidate_count,raw_best_score,fallback_best_score,output_score,output_source,tracker_active,tracker_gap,primary_ms,fallback_ms,tracking_ms,total_ms
1,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,208.04142599990882,0.0028100002964492887,0.006493999535450712,219.63167000103567
2,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,257.9852529997879,0.003462000677245669,0.008705999789526686,269.5960370001558
3,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,197.83984199966653,0.0026980014808941633,0.006354999641189352,212.65988899904187
4,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,263.3015669998713,0.003573000867618248,0.008467999577987939,276.1288700003206
5,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,147.4982039999304,0.004940000508213416,0.01111599885916803,159.04717199919105
6,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,277.56609300013224,0.002921999112004414,0.006754000423825346,290.13358900010644
7,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,220.09689200058347,0.002986000254168175,0.006636999387410469,231.65405500003544
8,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,208.5594679992937,0.00250200173468329,0.00577100036025513,222.19940099967062
9,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,281.86933799952385,0.002450999090797268,0.006338001185213216,293.61238999990746
10,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,214.02293299979647,0.0023289994715014473,0.006128999302745797,226.96437899867306
11,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,230.08059200037678,0.002574000973254442,0.006383999789250083,242.11704800109146
12,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,202.0569369997247,0.0031529998523183167,0.007896998795331456,218.3812229995965
13,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,264.1357020002033,0.0028089998522773385,0.006564998329849914,275.7786660004058
14,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,188.6504230005812,0.0033359992812620476,0.008877999789547175,201.6348420002032
15,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,266.9973399988521,0.0032980005926219746,0.008236998837674037,278.696127999865
16,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,139.72333899982914,0.004126999556319788,0.008843999239616096,152.59165200041025
17,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,254.53094800104736,0.0038029993447707966,0.008420000085607171,266.1566259994288
18,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,252.59781000022485,0.002345999746466987,0.006052001481293701,265.15966300030414
19,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,152.84754700041958,0.003306999133201316,0.008132999937515706,164.1564429992286
20,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,279.665946998648,0.0035150005714967847,0.008716000593267381,292.2449500001676
21,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,212.39164600046934,0.003944000127376057,0.008782999429968186,227.1409209988633
