frame,gt_exists,gt_iou_raw,gt_iou_final,raw_candidate_count,fallback_candidate_count,raw_best_score,fallback_best_score,output_score,output_source,tracker_active,tracker_gap,primary_ms,fallback_ms,tracking_ms,total_ms
62,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,111.59214800136397,0.0036670026020146906,0.009137998858932406,123.89282900039689
63,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,115.41061600291869,0.00350600021192804,0.008093000360531732,126.14744599704864
64,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.68063600093592,0.003817000106209889,0.008664999768370762,125.87876500037964
65,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,115.64063299738336,0.0038890029827598482,0.008388000424019992,127.13874800101621
66,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,112.8594649999286,0.004018998879473656,0.008659000741317868,124.7389749987633
67,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.861920999625,0.003236000338802114,0.007888000254752114,125.11024199920939
68,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.67931100176065,0.003245000698370859,0.00930299938772805,125.30576100107282
69,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,115.45954699977301,0.004280002031009644,0.010331001249141991,125.99300799774937
70,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,112.57701199792791,0.003384000592632219,0.007819999154889956,124.45475499771419
71,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.97333499917295,0.0036329984141048044,0.007950999133754522,125.09025400140672
72,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,112.50186499819392,0.004121000529266894,0.008604001777712256,124.53265699878102
73,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,116.4220850005222,0.0037669997254852206,0.00885199915501289,127.10293899726821
74,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.82302399943,0.003565000952221453,0.008115999662550166,125.64487000054214
75,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,115.3503109999292,0.003844997991109267,0.008531998901162297,126.16374299977906
76,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,114.41171900150948,0.0036519995774142444,0.009088002116186544,126.42811999830883
77,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,116.63251600111835,0.005378002242650837,0.011296000593574718,127.4169759999495
78,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,119.95897900123964,0.004034001904074103,0.008759001502767205,133.0814310022106
79,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,116.30758100000094,0.0035339980968274176,0.008498998795403168,127.17922800220549
80,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,114.29755100107286,0.004403998900670558,0.009635998139856383,126.39007100005983
81,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,116.64443699919502,0.0039099977584555745,0.008641000022180378,127.49999100196874
82,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,111.79746800189605,0.003679000656120479,0.00871099837240763,123.71020800128463
83,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,115.47741899994435,0.003569999535102397,0.007955000910442322,126.38062599944533
