frame,gt_exists,gt_iou_raw,gt_iou_final,raw_candidate_count,fallback_candidate_count,raw_best_score,fallback_best_score,output_score,output_source,tracker_active,tracker_gap,primary_ms,fallback_ms,tracking_ms,total_ms
1,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,3833.3989700004167,0.004604000423569232,0.01182000050903298,3847.138850000192
2,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,276.1973090000538,0.004696999894804321,0.010568001016508788,287.21199100073136
3,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,223.31987199868308,0.0028840004233643413,0.006416999895009212,235.35728600108996
4,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,210.14509700034978,0.0023119991965359077,0.006106000000727363,226.35028600052465
5,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,265.4119159997208,0.0032350017136195675,0.00687400097376667,276.25995199923636
6,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,188.26885199996468,0.0030499995773425326,0.006725000275764614,203.49492099921918
7,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,262.6312129996222,0.0025259996618842706,0.005902000339119695,273.42699200016796
8,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,251.90503500016348,0.010073999874293804,0.013950000720797107,266.9510089999676
9,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,149.3780919990968,0.0023980010155355558,0.022198999431566335,160.02676700009033
10,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,281.8050649984798,0.0029589991754619405,0.007157999789342284,296.7965710013232
11,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,215.35644700088596,0.0022010008251527324,0.006078998922021128,226.13589499997033
12,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,216.22930900048232,0.002450000465614721,0.006180998752824962,231.32450499906554
13,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,282.48209499906807,0.002225999196525663,0.005640000381390564,293.0470230003266
14,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,146.43521900143242,0.0033059986890293658,0.008744000297156163,161.22512299989467
15,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,280.1797969987092,0.0034799995773937553,0.008400000297115184,290.7698740000342
16,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,215.22075699976995,0.004393999915919267,0.008926001100917347,229.88982599963492
17,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,279.843604999769,0.0022730000637238845,0.005681000402546488,290.2658170005452
18,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,145.12792000095942,0.0033100004657171667,0.008365999747184105,159.9473059995944
19,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,279.3467520004924,0.0025110002752626315,0.006738000593031757,289.9686809996638
