frame,gt_exists,gt_iou_raw,gt_iou_final,raw_candidate_count,crop_candidate_count,raw_best_score,crop_best_score,output_score,output_source,tracker_active,tracker_gap,detector_ms,crop_ms,tracking_ms,total_ms
30,True,0.36562165590564943,0.0,2,0,0.4933742880821228,0.0,0.11492286102101205,bridge,True,3,438.89878200025123,298.6018730007345,298.74964200098475,748.5968609998963
31,True,0.4151434330917702,0.0,3,0,0.4876505136489868,0.0,0.20995521545410156,detector,True,0,443.40304499928607,0.0,0.21250900135783013,454.7140970007604
32,True,0.7316968535562901,0.0,1,0,0.48849692940711975,0.0,0.17846193313598632,bridge,True,1,450.1020919997245,295.8430229991791,295.9788299995125,756.9716939997306
33,True,0.7423465216515903,0.0,2,1,0.4627765417098999,0.24310296773910522,0.24310296773910522,crop,True,0,440.60053099929064,296.41199899924686,296.7299259998981,748.4117250005511
34,True,0.4321265632662702,0.0,3,1,0.48864176869392395,0.3736472427845001,0.3736472427845001,crop,True,0,440.15408500126796,298.76005799997074,299.0573789993505,750.0729990006221
35,True,0.18158146540354458,0.0,2,1,0.5264492630958557,0.24346251785755157,0.24346251785755157,crop,True,0,443.1276480008819,294.6901939994859,295.0036829988676,748.982987999625
36,True,0.18673070047944565,0.0,1,1,0.4984340965747833,0.19837458431720734,0.19837458431720734,crop,True,0,442.204953998953,298.34932799894887,298.6636859986902,751.4535890004481
37,True,0.2690639582213772,0.0,2,1,0.47367241978645325,0.2660711407661438,0.2660711407661438,crop,True,0,442.7752520005015,297.19468599978427,297.4759609987814,751.1622370002442
38,True,0.7207476955673688,0.0,2,0,0.46608608961105347,0.0,0.22616046965122222,bridge,True,1,441.5893489986047,296.7727499999455,296.91197099964484,749.280928999724
39,True,0.38547316776461404,0.0,3,1,0.43386149406433105,0.20769643783569336,0.20769643783569336,crop,True,0,443.4665540011338,297.88180899959116,298.16389799998433,752.3101759998099
40,True,0.3393462841555702,0.0,3,1,0.411465585231781,0.36851930618286133,0.36851930618286133,crop,True,0,438.82321399905777,294.07840499879967,294.3693669985805,743.6788329996489
41,True,0.4350194091525189,0.0,3,1,0.5200545787811279,0.19682618975639343,0.19682618975639343,crop,True,0,438.7315589992795,295.75845999897865,296.0787279989745,745.3506689998903
42,True,0.6659341628634238,0.0,2,1,0.5143240690231323,0.3667031228542328,0.3667031228542328,crop,True,0,446.81755199962936,294.2028930010565,294.4822440003918,752.3585809994984
43,True,0.31518506782966715,0.0,2,3,0.5357056856155396,0.2501792907714844,0.2501792907714844,crop,True,0,436.1567070009187,296.95418599840195,297.23653600012767,743.7129209993145
44,True,0.6905953350488351,0.0,2,1,0.4983711540699005,0.3087110221385956,0.3087110221385956,crop,True,0,436.96950000048673,296.4946560005046,296.79865000071004,744.1335679995973
45,True,0.011110581230129021,0.0,1,1,0.511167585849762,0.3009510040283203,0.3009510040283203,crop,True,0,436.7098300008365,294.6399139982532,294.92162899987306,742.0029250006337
46,True,0.0,0.0,2,1,0.4763055741786957,0.3734187185764313,0.3734187185764313,crop,True,0,436.82671200076584,294.63193099945784,294.91477299961844,742.2500169996056
47,True,0.0,0.0,2,1,0.4344612956047058,0.3182732164859772,0.3182732164859772,crop,True,0,444.2691880012717,295.488595000279,295.7855530003144,750.1824009996199
48,True,0.6776021019705231,0.0,2,1,0.24382245540618896,0.2789437472820282,0.2789437472820282,crop,True,0,438.32099799874413,294.3441569987044,294.6197929995833,743.0911250012286
49,True,0.0,0.0,1,1,0.3380771279335022,0.24310296773910522,0.24310296773910522,crop,True,0,443.9432710005349,295.39111700069043,295.66697100017336,750.0200350004889
50,True,0.0,0.0,4,0,0.31352487206459045,0.0,0.2133771777153015,detector,True,0,439.1354010003852,0.0,0.2182160005759215,449.45789799930935
51,True,0.6316380301730498,0.0,3,0,0.2968580722808838,0.0,0.1813706010580063,bridge,True,1,446.98573899950134,294.92037599993637,295.064824000292,752.437840001221
52,True,0.0,0.0,2,3,0.32188618183135986,0.23633992671966553,0.23633992671966553,crop,True,0,438.21606600067753,296.1812599987752,296.4872850006941,746.0444900007133
53,True,0.1914982403557539,0.0,2,1,0.3258422613143921,0.25888770818710327,0.25888770818710327,crop,True,0,437.5136349990498,294.7685529998125,295.0842200007173,742.5250560008863
54,True,0.0,0.0,4,1,0.31605255603790283,0.31626367568969727,0.31626367568969727,crop,True,0,437.79421699946397,297.68941499969515,297.9709829996864,746.6852709985687
55,True,0.0,0.0,3,1,0.33393749594688416,0.33895185589790344,0.33895185589790344,crop,True,0,440.9686810013227,295.46258699883765,295.7285230004345,748.25072800013
56,True,0.0,0.0,1,2,0.2078571617603302,0.3816227912902832,0.3816227912902832,crop,True,0,448.52449300014996,295.6896610012336,295.96756099999766,754.9871139999595
57,True,0.0,0.0,2,2,0.32263270020484924,0.22541658580303192,0.22541658580303192,crop,True,0,437.9515119999269,298.4611110005062,298.7585439987015,747.1571400001267
58,True,0.0,0.0,2,2,0.23370636999607086,0.28527238965034485,0.28527238965034485,crop,True,0,436.5572950009664,304.9810200009233,305.29046800074866,752.343819998714
59,True,0.0,0.0,1,1,0.2781587541103363,0.3905920386314392,0.3905920386314392,crop,True,0,438.6619969991443,296.56602299837687,296.8389970010321,746.0127079993981
60,True,0.0,0.0,2,1,0.3705669939517975,0.31626367568969727,0.31626367568969727,crop,True,0,440.28677999995125,297.33598299935693,297.64878599962685,748.3301180000126
61,True,0.0,0.0,3,1,0.28537195920944214,0.34654128551483154,0.34654128551483154,crop,True,0,439.306170999771,299.5479429991974,299.8612419996789,749.5134659984615
62,True,0.2616126448604483,0.0,4,2,0.2751297354698181,0.2715413570404053,0.2715413570404053,crop,True,0,440.0463679994573,296.6853350008023,296.9796320012392,747.3225450012251
63,True,0.53180610168484,0.0,2,1,0.25183168053627014,0.38751646876335144,0.38751646876335144,crop,True,0,438.9002549996803,299.45969599975797,299.7375220002141,749.2971430001489
64,True,0.3358113644411661,0.0,4,1,0.33111974596977234,0.32863715291023254,0.32863715291023254,crop,True,0,439.23061799978314,297.6177569998981,297.9067180003767,747.7397120001115
65,True,0.2490757703749163,0.0,3,1,0.41739019751548767,0.36761075258255005,0.36761075258255005,crop,True,0,441.94599100046617,297.7602989994921,298.0465529999492,750.2035249999608
66,True,0.08042479029975051,0.0,2,1,0.4000460207462311,0.3944341540336609,0.3944341540336609,crop,True,0,436.8933030000335,297.5108219998219,297.79718600002525,745.5365419991722
67,True,0.09845480993741336,0.0,4,1,0.33339470624923706,0.33144426345825195,0.33144426345825195,crop,True,0,440.3895689993078,296.27038599937805,296.5922750008758,747.2705090003728
68,True,0.2546571639310543,0.0,2,1,0.3082943558692932,0.45048025250434875,0.45048025250434875,crop,True,0,437.59780199980014,296.3372750000417,296.6215070009639,744.1984029992454
69,True,0.6653494543460978,0.0,2,1,0.28140559792518616,0.37937837839126587,0.37937837839126587,crop,True,0,437.85924000076193,312.4579499999527,312.76316099865653,760.9310989992082
70,True,0.724600758265341,0.0,2,1,0.3326355218887329,0.18198898434638977,0.18198898434638977,crop,True,0,441.63628999922366,296.6657580000174,297.04620499978773,749.3107329992199
71,True,0.5576472487320007,0.0,2,1,0.48532524704933167,0.3274531960487366,0.3274531960487366,crop,True,0,438.6846510005853,295.69676500068454,295.95908599912946,744.7670009987633
72,True,0.5427438232095579,0.0,2,0,0.47151222825050354,0.0,0.2783352166414261,bridge,True,1,441.72719299967866,299.6514169990405,299.7864259996277,751.6520280005352
73,True,0.5932982633535424,0.0,3,1,0.4877801537513733,0.20386597514152527,0.20386597514152527,crop,True,0,437.7742529995885,294.56225000103586,294.8517050008377,742.8658110002289
74,True,0.6848271004514442,0.0,4,1,0.45011767745018005,0.20260091125965118,0.20260091125965118,crop,True,0,439.2399120006303,297.20165000071574,297.5002580005821,746.5264029997343
75,True,0.6655356128957837,0.0,2,1,0.48006731271743774,0.2140335887670517,0.2140335887670517,crop,True,0,440.4052199988655,297.4312000005739,297.7301089995308,748.5428640011378
76,True,0.48017766325024724,0.0,1,0,0.5112895965576172,0.0,0.18192855045199394,bridge,True,1,441.07479600097577,296.087050001006,296.21906600004877,747.2857020002266
77,True,0.5517272342605171,0.0,1,1,0.5175403952598572,0.25534364581108093,0.25534364581108093,crop,True,0,437.1145830009482,317.55862300087756,317.85089599907224,765.1010220015451
78,True,0.6093823737169943,0.0,1,1,0.49895861744880676,0.2274693101644516,0.2274693101644516,crop,True,0,438.0905760008318,296.42581600091944,296.7075320011645,744.7321429990552
79,True,0.6002278415198077,0.0,1,0,0.5021839141845703,0.0,0.19334891363978385,bridge,True,1,437.85357200067665,295.0397669992526,295.17030799979693,743.0565530012245
80,True,0.5757286135028749,0.0,1,0,0.5029200911521912,0.0,0.16434657659381627,bridge,True,2,440.2524599991011,302.7507019996847,302.8843419997429,752.9625690003741
81,True,0.6098279760025109,0.0,2,1,0.49681100249290466,0.21386933326721191,0.21386933326721191,crop,True,0,437.64071199984755,301.1227590013732,301.39770200003113,749.1591680009151
82,True,0.5782943454558351,0.0,1,0,0.47810235619544983,0.0,0.1817889332771301,bridge,True,1,439.14438399951905,295.2597940002306,295.39318299976003,744.4127789985941
83,True,0.5743493916285731,0.0,1,0,0.4891374707221985,0.0,0.1545205932855606,bridge,True,2,436.98848500025633,297.45709100097883,297.58901500099455,744.6043629988708
84,True,0.6185846657847389,0.0,2,0,0.4951592683792114,0.0,0.1313425042927265,bridge,True,3,441.665260001173,297.2974919994158,297.43185300139885,749.0204299992911
85,True,0.37480261147378674,0.0,2,0,0.5050848126411438,0.0,0.11164112864881752,bridge,True,4,437.82143399948836,297.2128129986231,297.3489200012409,745.1375639993785
86,True,0.33559310810252907,0.0,1,0,0.500953197479248,0.0,0.0,none,True,5,440.41451000157394,302.5693660001707,302.6741140001832,753.3599519993004
87,True,0.44830809800517774,0.0,1,2,0.4760163724422455,0.2223622351884842,0.2223622351884842,crop,True,0,436.1046379999607,301.81255400020746,302.08515300000727,748.4955590007303
88,True,0.6849385441534641,0.0,2,0,0.39916738867759705,0.0,0.18900789991021155,bridge,True,1,438.7065270002495,296.04099899916037,296.1785419993248,744.8614130007627
89,True,0.7053419555292094,0.0,1,0,0.3405948579311371,0.0,0.1606567149236798,bridge,True,2,437.16814999970666,295.722023000053,295.8594140000059,743.2037710004806
90,True,0.4991904408746544,0.0,2,0,0.30383506417274475,0.0,0.13655820768512783,bridge,True,3,440.5771530000493,296.4438090002659,296.5904150005372,747.5231240005087
91,True,0.679285175934486,0.0,2,0,0.26779094338417053,0.0,0.11607447653235865,bridge,True,4,438.2217029997264,300.2405910010566,300.37703800007876,749.4762189999165
92,True,0.6640284228349402,0.0,1,0,0.334806889295578,0.0,0.0,none,True,5,440.8247570008825,297.4742430014885,297.57992399936484,748.8681390004785
93,True,0.6676715883544725,0.0,1,0,0.4383343458175659,0.0,0.0,none,True,6,435.91910199938866,301.26875300084066,301.3783559999865,747.5397079997492
94,True,0.8021498171478517,0.0,1,0,0.4367421567440033,0.0,0.0,none,True,7,439.12406399977044,300.8888019994629,300.9916640003212,750.415376998717
95,True,0.6787025310421145,0.0,1,0,0.4837093651294708,0.0,0.0,none,True,8,435.9455009998783,296.27639099999215,296.3816219998989,742.9458329988847
96,True,0.6533686314526608,0.0,1,0,0.5167631506919861,0.0,0.0,none,True,9,442.492021000362,296.23641000034695,296.3420870000846,749.0771990014764
97,True,0.6016079114631737,0.0,2,0,0.4545629322528839,0.0,0.0,none,True,10,436.0890919997473,295.69564099983836,295.80557299959764,742.3420380000607
98,True,0.5775065145092714,0.0,1,0,0.4987945556640625,0.0,0.0,none,False,0,440.57649499882245,295.86602299968945,296.1193909995927,746.8348080001306
99,True,0.5145381432584629,0.5145381432584629,1,0,0.4540485143661499,0.0,0.4540485143661499,detector,True,0,439.0397850002046,0.0,0.05392099956225138,449.3280799997592
100,True,0.8155909447177853,0.8155909447177853,2,0,0.4598037302494049,0.0,0.4598037302494049,detector,True,0,446.3402909987053,0.0,0.20629699974961113,461.1475719993905
101,True,0.45183682742397235,0.45183682742397235,2,0,0.4850660562515259,0.0,0.4850660562515259,detector,True,0,446.05661099922145,0.0,0.195091999557917,457.1437499998865
102,True,0.4710578375340865,0.4710578375340865,4,0,0.45504721999168396,0.0,0.45504721999168396,detector,True,0,446.0526490001939,0.0,0.2423330006422475,460.57181899959687
103,True,0.560712807381073,0.560712807381073,4,0,0.2587003707885742,0.0,0.2587003707885742,detector,True,0,443.8244590000977,0.0,0.20424899958015885,454.5223720015201
104,True,0.0,0.45793231572969545,3,0,0.3557748794555664,0.0,0.2713482081890106,detector,True,0,445.3492560005543,0.0,0.20496199977060314,459.8214020006708
105,True,0.0,0.4717022507368075,3,0,0.3181672990322113,0.0,0.23064597696065903,bridge,True,1,448.48814100078016,296.0838569997577,296.2440579995018,755.4074130002846
106,True,0.3460284475183835,0.3460284475183835,3,0,0.25219982862472534,0.0,0.25219982862472534,detector,True,0,439.91456700132403,0.0,0.22142800116853323,450.2775799992378
107,True,0.4172594607166955,0.4172594607166955,3,0,0.30228808522224426,0.0,0.30228808522224426,detector,True,0,444.66551000004984,0.0,0.19730100029846653,455.13858499907656
108,True,0.17579309428019074,0.17579309428019074,5,0,0.31965208053588867,0.0,0.31965208053588867,detector,True,0,443.7302380010806,0.0,0.21905800167587586,458.3391140004096
109,True,0.0,0.1394999537539438,3,0,0.25664564967155457,0.0,0.2276410013437271,detector,True,0,444.9105840012635,0.0,0.21864999871468171,456.683984000847
110,True,0.019925106250651997,0.019925106250651997,2,0,0.3225259780883789,0.0,0.3225259780883789,detector,True,0,445.3410950009129,0.0,0.20908300029987004,459.8733370003174
111,True,0.13271843956534368,0.13271843956534368,2,0,0.3437822163105011,0.0,0.3437822163105011,detector,True,0,444.6691049997753,0.0,0.19179799892299343,455.08232900101575
112,True,0.40170886671452116,0.40170886671452116,4,0,0.4676964282989502,0.0,0.4676964282989502,detector,True,0,445.7649570013018,0.0,0.20426099945325404,460.1741320002475
113,True,0.5847837372727712,0.5847837372727712,4,0,0.4462231993675232,0.0,0.4462231993675232,detector,True,0,445.0380910002423,0.0,0.2313980003236793,455.40300699940417
114,True,0.553126032323689,0.553126032323689,1,0,0.4468265771865845,0.0,0.4468265771865845,detector,True,0,445.60814399847004,0.0,0.21158399977139197,460.10044399918115
115,True,0.5102907905077576,0.5102907905077576,2,0,0.4577426314353943,0.0,0.4577426314353943,detector,True,0,444.5685949995095,0.0,0.21856200146430638,455.55911399969773
116,True,0.4583457119457945,0.4583457119457945,1,0,0.47519436478614807,0.0,0.47519436478614807,detector,True,0,447.8584739990765,0.0,0.20242600112396758,463.1808069989347
117,True,0.5412043791383361,0.5412043791383361,2,0,0.4627158045768738,0.0,0.4627158045768738,detector,True,0,446.6975850009476,0.0,0.22006700055499095,457.3861560002115
118,True,0.5274578028911493,0.5274578028911493,1,0,0.4865373373031616,0.0,0.4865373373031616,detector,True,0,449.1538460006268,0.0,0.22535299831361044,463.7698280002951
119,True,0.7336036735705441,0.7336036735705441,2,0,0.487589567899704,0.0,0.487589567899704,detector,True,0,445.2406560012605,0.0,0.20516900076472666,455.6378469987976
120,True,0.681520156746626,0.681520156746626,2,0,0.49379000067710876,0.0,0.49379000067710876,detector,True,0,447.6549859991792,0.0,0.20373900042613968,462.4958439999318
121,True,0.5459825401751376,0.5459825401751376,4,0,0.44830548763275146,0.0,0.44830548763275146,detector,True,0,446.58202299979166,0.0,0.2105189996655099,457.3819130000629
122,True,0.4592495634461329,0.4592495634461329,1,0,0.46274611353874207,0.0,0.46274611353874207,detector,True,0,447.10616799966374,0.0,0.20615300127246883,461.75346599920886
123,True,0.45037736955835134,0.45037736955835134,1,0,0.46223029494285583,0.0,0.46223029494285583,detector,True,0,446.0590469989256,0.0,0.20153799960098695,456.5616099989711
124,True,0.4729301967049744,0.4729301967049744,1,0,0.4719989001750946,0.0,0.4719989001750946,detector,True,0,444.0735499993025,0.0,0.205672000447521,458.7476830001833
125,True,0.6233843123917213,0.6233843123917213,2,0,0.47753897309303284,0.0,0.47753897309303284,detector,True,0,445.4749359993002,0.0,0.2092260001518298,456.6035779989761
126,True,0.6206507286509256,0.6206507286509256,1,0,0.48775729537010193,0.0,0.48775729537010193,detector,True,0,446.2162180006999,0.0,0.23329400028160308,460.72969699889654
127,True,0.6326021811200593,0.6326021811200593,5,0,0.4490000009536743,0.0,0.4490000009536743,detector,True,0,445.3096729994286,0.0,0.22633099979429971,455.7845700001053
128,True,0.6695999101044163,0.6695999101044163,7,0,0.40751025080680847,0.0,0.40751025080680847,detector,True,0,447.3809169994638,0.0,0.24733700047363527,462.106932000097
129,True,0.5505030127469702,0.5505030127469702,3,0,0.44049936532974243,0.0,0.44049936532974243,detector,True,0,448.4544309998455,0.0,0.20541599951684475,458.94254700033343
130,True,0.6405058748550482,0.6405058748550482,3,0,0.46168413758277893,0.0,0.46168413758277893,detector,True,0,445.4960570001276,0.0,0.24414600011368748,460.1559549992089
131,True,0.6366116816886578,0.6366116816886578,1,0,0.4730638265609741,0.0,0.4730638265609741,detector,True,0,456.795410000268,0.0,0.2576120004960103,467.5957429990376
132,True,0.7389628377611747,0.7389628377611747,1,0,0.500476598739624,0.0,0.500476598739624,detector,True,0,471.8575150000106,0.0,0.2034900007856777,494.8220639998908
133,True,0.7101953167317638,0.7101953167317638,1,0,0.5190337300300598,0.0,0.5190337300300598,detector,True,0,457.75907400093274,0.0,0.20034400040458422,469.04457899836416
134,True,0.655265232994137,0.655265232994137,4,0,0.4808138906955719,0.0,0.4808138906955719,detector,True,0,447.7945790004014,0.0,0.23948799935169518,463.4756150007888
135,True,0.735153929093671,0.735153929093671,2,0,0.47574231028556824,0.0,0.47574231028556824,detector,True,0,445.1235579999775,0.0,0.20599700110324193,455.6838379994588
136,True,0.6762835363305303,0.6762835363305303,1,0,0.4651445150375366,0.0,0.4651445150375366,detector,True,0,445.1084209995315,0.0,0.2045030014414806,459.9031259986077
137,True,0.7134921628522449,0.7134921628522449,1,0,0.4197668731212616,0.0,0.4197668731212616,detector,True,0,446.0963850015105,0.0,0.2032229986070888,456.61170499988657
138,True,0.8344966495617201,0.8344966495617201,5,0,0.3551037311553955,0.0,0.3551037311553955,detector,True,0,445.8275130000402,0.0,0.21783800002594944,460.65075200021965
139,True,0.0,0.0,3,1,0.18937113881111145,0.35667070746421814,0.35667070746421814,crop,True,0,446.3055469987012,299.1404509994027,299.423657999796,756.4663280008972
140,True,0.0,0.0,1,0,0.2635994255542755,0.0,0.3031701013445854,bridge,True,1,441.3427800009231,297.9635560004681,298.0990309988556,749.5317129996693
141,True,0.24788057199178753,0.24788057199178753,2,0,0.4516892731189728,0.0,0.4516892731189728,detector,True,0,441.5990880006575,0.0,0.24975000087579247,452.2176779992151
142,True,0.571125253042325,0.571125253042325,4,0,0.4369824230670929,0.0,0.4369824230670929,detector,True,0,447.4149329998909,0.0,0.21689999994123355,462.1574149987282
143,True,0.38645152719530135,0.38645152719530135,1,0,0.4665113687515259,0.0,0.4665113687515259,detector,True,0,445.49945699873206,0.0,0.20647000019380357,455.8967980010493
144,True,0.622687635369284,0.622687635369284,1,0,0.44354018568992615,0.0,0.44354018568992615,detector,True,0,453.2093920006446,0.0,0.20497600053204224,468.3280469998863
145,True,0.6692383298655876,0.6692383298655876,6,0,0.3962433338165283,0.0,0.3962433338165283,detector,True,0,446.3953689992195,0.0,0.22452399934991263,456.80608299880987
146,True,0.1340342719855541,0.1340342719855541,3,0,0.3656831681728363,0.0,0.3656831681728363,detector,True,0,449.02998699944874,0.0,0.2751160009211162,463.63457000006747
147,True,0.044372047817348874,0.044372047817348874,2,0,0.450933575630188,0.0,0.450933575630188,detector,True,0,482.6113939998322,0.0,0.20870200023637153,496.237884999573
148,True,0.0,0.0,2,0,0.4328423738479614,0.0,0.4328423738479614,detector,True,0,447.9447190005885,0.0,0.22205999994184822,462.97745400079293
149,True,0.0,0.0,3,0,0.46050122380256653,0.0,0.46050122380256653,detector,True,0,445.3958029989735,0.0,0.24003299949981738,455.9017600004154
150,True,0.6449023045360377,0.6449023045360377,2,0,0.44369077682495117,0.0,0.44369077682495117,detector,True,0,451.39935800034436,0.0,0.35485700027493294,466.0909490012273
151,True,0.0,0.0,2,0,0.454018235206604,0.0,0.454018235206604,detector,True,0,447.26955099940824,0.0,0.2139509997505229,457.3790390004433
152,True,0.002714237533901061,0.002714237533901061,2,0,0.4439318776130676,0.0,0.4439318776130676,detector,True,0,461.7403709999053,0.0,0.32207199910772033,476.4472120004939
153,True,0.5983004022520179,0.5983004022520179,1,0,0.44555971026420593,0.0,0.44555971026420593,detector,True,0,447.9142479995062,0.0,0.20421299996087328,461.54808800019964
154,True,0.16915234687666605,0.16915234687666605,2,0,0.4427569508552551,0.0,0.4427569508552551,detector,True,0,451.25700399876223,0.0,0.2068860012514051,465.9938080003485
155,True,0.2246777468285868,0.2246777468285868,1,0,0.44640418887138367,0.0,0.44640418887138367,detector,True,0,445.43887799954973,0.0,0.2034250010183314,455.53873399876466
156,True,0.3130525485373478,0.3130525485373478,2,0,0.44405239820480347,0.0,0.44405239820480347,detector,True,0,447.3557380006241,0.0,0.24665599994477816,461.88394599994353
157,True,0.5993874930898881,0.5993874930898881,2,0,0.4628978967666626,0.0,0.4628978967666626,detector,True,0,449.4672209984856,0.0,0.23031299861031584,459.7536629989918
158,True,0.5298946320236864,0.5298946320236864,2,0,0.41182032227516174,0.0,0.41182032227516174,detector,True,0,449.78661899949657,0.0,0.2127269999618875,464.00238100068236
159,True,0.0,0.5297536508800557,0,1,0.0,0.5670377612113953,0.5670377612113953,crop,True,0,445.9114950004732,298.08408000099007,298.42109300079755,754.3911299999309
160,True,0.634842678194114,0.634842678194114,3,0,0.2924942374229431,0.0,0.2924942374229431,detector,True,0,441.5003569993132,0.0,0.21151900000404567,451.1410180002713
161,True,0.49279452656183054,0.49279452656183054,3,0,0.4134771525859833,0.0,0.4134771525859833,detector,True,0,446.5431669996178,0.0,0.238922999415081,456.54378499966697
162,True,0.27672054508104765,0.27672054508104765,2,0,0.4064496159553528,0.0,0.4064496159553528,detector,True,0,447.0885070004442,0.0,0.23165700076788198,461.2882769997668
163,True,0.6475527799090268,0.6475527799090268,1,0,0.4222663342952728,0.0,0.4222663342952728,detector,True,0,447.15236999945773,0.0,0.2071170001727296,457.9455210005108
164,True,0.5672924810627497,0.5672924810627497,3,0,0.41182032227516174,0.0,0.41182032227516174,detector,True,0,446.77817599949776,0.0,0.212404998819693,460.65121500032546
165,True,0.0,0.5092915585145833,3,0,0.39140594005584717,0.0,0.38572171330451965,detector,True,0,449.1184020007495,0.0,0.3316729998914525,459.09471699997084
166,True,0.4806308716300168,0.4806308716300168,2,0,0.4022746682167053,0.0,0.4022746682167053,detector,True,0,447.1201710002788,0.0,0.2002809997065924,461.89351300017734
