frame,gt_exists,gt_iou_raw,gt_iou_final,raw_candidate_count,fallback_candidate_count,raw_best_score,fallback_best_score,output_score,output_source,tracker_active,tracker_gap,primary_ms,fallback_ms,tracking_ms,total_ms
1,True,0.24774987389788916,0.24774987389788916,1,0,0.7906313538551331,0.0,0.7906313538551331,rfdetr,True,0,113.03414799840539,0.0,0.04045400055474602,124.57446699954744
2,True,0.24786113655897735,0.24786113655897735,1,0,0.7913357019424438,0.0,0.7913357019424438,rfdetr,True,0,111.33994100055133,0.0,0.15108300067367963,122.98527300117712
3,True,0.24828028429876375,0.24828028429876375,1,0,0.7845028042793274,0.0,0.7845028042793274,rfdetr,True,0,110.85409299994353,0.0,0.14399199972103816,123.31284699939715
4,True,0.2499985286254288,0.2499985286254288,1,0,0.7915220260620117,0.0,0.7915220260620117,rfdetr,True,0,112.74553899966122,0.0,0.2323460012121359,124.26395900001808
5,True,0.25172842706387877,0.25172842706387877,1,0,0.7958855032920837,0.0,0.7958855032920837,rfdetr,True,0,111.19615400093608,0.0,0.20715199934784323,123.61105400123051
6,True,0.2488143201874612,0.2488143201874612,1,0,0.798466682434082,0.0,0.798466682434082,rfdetr,True,0,115.00266300026851,0.0,0.20774199947481975,126.29059300161316
7,True,0.2518041724606531,0.2518041724606531,1,0,0.7958030700683594,0.0,0.7958030700683594,rfdetr,True,0,124.48788499932562,0.0,0.3006860006280476,137.1885900007328
8,True,0.2539377758568695,0.2539377758568695,1,0,0.7880528569221497,0.0,0.7880528569221497,rfdetr,True,0,128.03582400010782,0.0,0.20846900042670313,140.1945319994411
9,True,0.24703167494984268,0.24703167494984268,1,0,0.7875842452049255,0.0,0.7875842452049255,rfdetr,True,0,113.51845799981675,0.0,0.20833300004596822,126.16303600043466
10,True,0.2812800137687116,0.2812800137687116,1,0,0.7750326991081238,0.0,0.7750326991081238,rfdetr,True,0,116.13712200050941,0.0,0.2091549995384412,127.81110099967918
11,True,0.2830863304022996,0.2830863304022996,1,0,0.7443511486053467,0.0,0.7443511486053467,rfdetr,True,0,114.38391000046977,0.0,0.20995100021536928,127.55147899952135
12,True,0.2820080551907183,0.2820080551907183,1,0,0.7359353303909302,0.0,0.7359353303909302,rfdetr,True,0,116.2352560004365,0.0,0.20792900068045128,127.7519420000317
13,True,0.28586670575000533,0.28586670575000533,1,0,0.7009944915771484,0.0,0.7009944915771484,rfdetr,True,0,113.63439700107847,0.0,0.25069000002986286,126.46834800034412
14,True,0.2840722469204032,0.2840722469204032,1,0,0.7157753109931946,0.0,0.7157753109931946,rfdetr,True,0,115.87576800047827,0.0,0.20901999960187823,127.18666100045084
15,True,0.28252352359893307,0.28252352359893307,1,0,0.7163922786712646,0.0,0.7163922786712646,rfdetr,True,0,112.22567100048764,0.0,0.2106140000250889,124.995404999936
16,True,0.28374342945472497,0.28374342945472497,1,0,0.6777231693267822,0.0,0.6777231693267822,rfdetr,True,0,115.10990100032359,0.0,0.20753900025738403,127.55849600034708
17,True,0.33944429049793207,0.33944429049793207,1,0,0.6270856261253357,0.0,0.6270856261253357,rfdetr,True,0,113.76730200026941,0.0,0.22897999951965176,126.11192900112655
18,True,0.3400922696267559,0.3400922696267559,1,0,0.6669827103614807,0.0,0.6669827103614807,rfdetr,True,0,116.84117699951457,0.0,0.24237399884441402,128.0955250003899
19,True,0.3443354331656751,0.3443354331656751,1,0,0.7026146650314331,0.0,0.7026146650314331,rfdetr,True,0,113.89351000070747,0.0,0.20846400002483279,126.68452900106786
20,True,0.3423872068028838,0.3423872068028838,1,0,0.7207947969436646,0.0,0.7207947969436646,rfdetr,True,0,116.75593800100614,0.0,0.20777499958057888,127.97223499910615
21,True,0.3378487185394136,0.3378487185394136,1,0,0.7360481023788452,0.0,0.7360481023788452,rfdetr,True,0,113.35849500028417,0.0,0.21142299920029473,126.5328480003518
22,True,0.33447702610815727,0.33447702610815727,1,0,0.7672345638275146,0.0,0.7672345638275146,rfdetr,True,0,115.36513900136924,0.0,0.2371219998167362,126.71521400079655
23,True,0.33069323542453394,0.33069323542453394,1,0,0.744147777557373,0.0,0.744147777557373,rfdetr,True,0,112.98953799996525,0.0,0.21329499941202812,125.92321400006767
24,True,0.3018193761549841,0.3018193761549841,1,0,0.7266467213630676,0.0,0.7266467213630676,rfdetr,True,0,122.91990199992142,0.0,0.23356699966825545,135.19204699878173
25,True,0.32568502165213753,0.32568502165213753,1,0,0.7452793121337891,0.0,0.7452793121337891,rfdetr,True,0,113.60279200016521,0.0,0.2202829982707044,126.07703899993794
26,True,0.3314628946124011,0.3314628946124011,1,0,0.7591660022735596,0.0,0.7591660022735596,rfdetr,True,0,115.780743999494,0.0,0.2354339994781185,126.91677799921308
27,True,0.33892418164649113,0.33892418164649113,1,0,0.75160151720047,0.0,0.75160151720047,rfdetr,True,0,113.77186299978348,0.0,0.2066529996227473,126.13291200068488
28,True,0.3325651187830748,0.3325651187830748,1,0,0.7254589200019836,0.0,0.7254589200019836,rfdetr,True,0,116.54542600081186,0.0,0.21646399909514003,128.28005899973505
29,True,0.3407038500424674,0.3407038500424674,1,0,0.7058621048927307,0.0,0.7058621048927307,rfdetr,True,0,113.7558699992951,0.0,0.23607000002812129,126.44993499998236
