frame,gt_exists,gt_iou_raw,gt_iou_final,raw_candidate_count,crop_candidate_count,raw_best_score,crop_best_score,output_score,output_source,tracker_active,tracker_gap,detector_ms,crop_ms,tracking_ms,total_ms
17,True,0.0,0.0,5,0,0.3354596793651581,0.0,0.3354596793651581,detector,True,0,650.9728509990964,0.0,0.2506040000298526,661.7020939993381
18,True,0.0,0.0,5,0,0.3517562747001648,0.0,0.3517562747001648,detector,True,0,623.0415919999359,0.0,0.27777100149251055,634.7771339987958
19,True,0.0,0.0,5,0,0.3039383590221405,0.0,0.2755194306373596,detector,True,0,635.7252279995009,0.0,0.43663600081345066,647.8485640000144
20,True,0.0,0.0,4,0,0.37399014830589294,0.0,0.37399014830589294,detector,True,0,731.0048359995562,0.0,0.27279899950372055,742.4599999994825
21,True,0.0,0.0,5,0,0.34455370903015137,0.0,0.34455370903015137,detector,True,0,818.0939279991435,0.0,0.26036300005216617,830.1014240005316
22,True,0.0,0.0,5,0,0.35420963168144226,0.0,0.33133605122566223,detector,True,0,821.4428450010018,0.0,0.2298380004503997,835.9724479996657
23,True,0.0,0.0,6,0,0.33350321650505066,0.0,0.33350321650505066,detector,True,0,773.9310639990435,0.0,0.2483930002199486,787.0698090009682
24,True,0.0,0.0,5,0,0.3491997718811035,0.0,0.3491997718811035,detector,True,0,722.9294950011536,0.0,0.24422199930995703,734.8091220010247
25,True,0.0,0.0,3,0,0.3579041063785553,0.0,0.328529417514801,detector,True,0,742.0372260003205,0.0,0.2530369984015124,753.6962860012864
26,True,0.0,0.0,3,0,0.3608268201351166,0.0,0.27727723121643066,detector,True,0,726.320500998554,0.0,0.22892900051374454,738.2108099991456
27,True,0.0,0.0,6,0,0.367951363325119,0.0,0.3241284191608429,detector,True,0,732.8810929993779,0.0,0.2461160001985263,747.4688890015386
28,True,0.0,0.0,3,0,0.37731119990348816,0.0,0.27009499073028564,detector,True,0,720.4033750003873,0.0,0.24375800057896413,732.1383229991625
29,True,0.36225071824496463,0.0,3,0,0.3961849510669708,0.0,0.35242462158203125,detector,True,0,607.4967510012357,0.0,0.26577599965094123,619.5298149996233
30,True,0.5988258422291152,0.0,3,0,0.41649994254112244,0.0,0.23370636999607086,detector,True,0,620.7905130013387,0.0,0.3228580007998971,633.3388170005492
31,True,0.664894526343441,0.0,4,0,0.4877038598060608,0.0,0.2736714482307434,detector,True,0,631.224482000107,0.0,0.3820470010396093,645.1933719999943
32,True,0.7656817496040493,0.0,5,0,0.5251709222793579,0.0,0.3158414661884308,detector,True,0,598.3581639993645,0.0,0.23430699911841657,612.703799000883
33,True,0.7124498193556418,0.0,5,0,0.5106108784675598,0.0,0.32562777400016785,detector,True,0,623.7755559996003,0.0,0.2779850001388695,635.3836739999679
34,True,0.7965354987591869,0.0,4,0,0.5175709128379822,0.0,0.36285629868507385,detector,True,0,628.7641140006599,0.0,0.24181700064218603,645.080706999579
35,True,0.7896418890640633,0.0,4,0,0.525155782699585,0.0,0.40092524886131287,detector,True,0,732.513007000307,0.0,0.3341249994264217,744.753289000073
36,True,0.7291774094898142,0.0,4,0,0.541742205619812,0.0,0.2240554392337799,detector,True,0,618.2330939991516,0.0,0.2301380009157583,631.3017959982972
37,True,0.7790869471792482,0.0,5,0,0.5328505635261536,0.0,0.34587815403938293,detector,True,0,836.0991789995751,0.0,0.4101570011698641,847.9703550001432
38,True,0.7552276040584819,0.0,4,0,0.5237400531768799,0.0,0.3372035324573517,detector,True,0,627.7012569989893,0.0,0.23081899962562602,643.0326319987216
39,True,0.7458070115306417,0.0,6,0,0.5099092721939087,0.0,0.37467628717422485,detector,True,0,724.2633030000434,0.0,0.2749680006672861,735.760924000715
40,True,0.745435417253252,0.0,3,0,0.5224915146827698,0.0,0.20721471309661865,detector,True,0,643.1264380007633,0.0,0.26369399893155787,654.962605000037
41,True,0.8100361215453994,0.0,4,0,0.5072512030601501,0.0,0.28002533316612244,detector,True,0,595.5587640000886,0.0,0.23849299941502977,608.4278219987027
42,True,0.7606012651746544,0.0,4,0,0.5165497064590454,0.0,0.34279149770736694,detector,True,0,599.6704029985267,0.0,0.27666499954648316,611.6169270007958
43,True,0.7621337051232948,0.0,4,0,0.5068240761756897,0.0,0.24346251785755157,detector,True,0,799.633888000244,0.0,0.24429499899270013,811.4849400008097
44,True,0.7647375464645336,0.0,3,0,0.48938146233558655,0.0,0.2792384624481201,detector,True,0,600.1453259996197,0.0,0.2235510000900831,612.0312919993012
45,True,0.5336298443803411,0.0,3,0,0.4785592555999756,0.0,0.25627321004867554,detector,True,0,602.0223930008797,0.0,0.23266400057764258,613.6119510010758
46,True,0.0,0.0,3,0,0.4853099584579468,0.0,0.28726768493652344,detector,True,0,601.6001509997295,0.0,0.22444699970947113,613.1926239995664
47,True,0.0,0.0,9,0,0.5042075514793396,0.0,0.30383506417274475,detector,True,0,609.9137040000642,0.0,0.43471900062286295,621.8525129988848
48,True,0.0,0.0,6,0,0.40250954031944275,0.0,0.3812771439552307,detector,True,0,626.0836720011866,0.0,0.25829200058069546,641.5841630005161
49,True,0.0,0.0,3,0,0.405801922082901,0.0,0.405801922082901,detector,True,0,596.2765330004913,0.0,0.22735300080967136,608.387305001088
50,True,0.0,0.0,4,0,0.3736472427845001,0.0,0.3736472427845001,detector,True,0,623.2894389995636,0.0,0.3506979992380366,638.4193859994411
51,True,0.0,0.0,7,0,0.41501736640930176,0.0,0.41501736640930176,detector,True,0,828.7714399994002,0.0,0.3622429994720733,844.7090909994586
52,True,0.0,0.0,6,0,0.41389167308807373,0.0,0.32434239983558655,detector,True,0,627.4891100001696,0.0,0.254841999776545,643.4927360005531
53,True,0.0,0.0,4,0,0.46241235733032227,0.0,0.18862271308898926,detector,True,0,735.609683999428,0.0,0.22252700000535697,747.7484890005144
54,True,0.007451982111905208,0.0,6,0,0.4809967279434204,0.0,0.332852303981781,detector,True,0,741.1102480000409,0.0,0.23166200116975233,753.6895569992339
55,True,0.034322825260420194,0.0,3,0,0.4814995527267456,0.0,0.27678826451301575,detector,True,0,730.8866349994787,0.0,0.23445399892807472,742.0643790010217
56,True,0.10019537265942584,0.0,6,0,0.47621428966522217,0.0,0.2727019190788269,detector,True,0,730.558129000201,0.0,0.291864000246278,742.5991729996895
57,True,0.9217394710901521,0.0,5,0,0.507796585559845,0.0,0.28666824102401733,detector,True,0,738.6248049988353,0.0,0.2381390004302375,750.5651610008499
58,True,0.23015332354093856,0.0,5,0,0.5022659301757812,0.0,0.2759094536304474,detector,True,0,609.2099519992189,0.0,0.2846949992090231,621.7710700002499
59,True,0.18005287535806522,0.0,5,0,0.5351895689964294,0.0,0.30115649104118347,detector,True,0,622.0262959996035,0.0,0.2452789995004423,633.9465820001351
60,True,0.11784512981331373,0.0,7,0,0.5158180594444275,0.0,0.3181672990322113,detector,True,0,627.8447279983084,0.0,0.3816939988610102,644.2817440001818
61,True,0.10988455751954808,0.0,3,0,0.5268601179122925,0.0,0.25478699803352356,detector,True,0,600.9559909998643,0.0,0.2627930007292889,617.4411400006647
62,True,0.1607271218018314,0.0,7,0,0.5221260190010071,0.0,0.24635197222232819,detector,True,0,639.5837279997068,0.0,0.24635999943711795,652.237366000918
63,True,0.8542113589019076,0.0,7,0,0.49645811319351196,0.0,0.2487165927886963,detector,True,0,603.4177340006863,0.0,0.2296780003234744,615.9382240002742
64,True,0.0,0.0,7,0,0.3408142030239105,0.0,0.249996155500412,detector,True,0,600.0094439987151,0.0,0.31453500014322344,613.3823510008369
65,True,0.13996618906350233,0.0,6,0,0.48543959856033325,0.0,0.3278834819793701,detector,True,0,600.9973060008633,0.0,0.2222439998149639,613.1492139993497
66,True,0.1104528577794898,0.0,1,1,0.5586581230163574,0.2404177486896515,0.2404177486896515,crop,True,0,599.5859899994684,405.37981300076353,405.6607550010085,1017.4028249984985
67,True,0.14790352628343084,0.0,1,0,0.547252357006073,0.0,0.20435508638620375,bridge,True,1,627.8085929989174,410.90089099998295,411.0912369997095,1054.672288999427
68,True,0.15285002404253317,0.0,1,0,0.517936646938324,0.0,0.17370182342827317,bridge,True,2,612.1467429984477,435.75927700112516,435.95839600129693,1061.9881589991564
69,True,0.8388163873797557,0.0,1,0,0.4962921738624573,0.0,0.1476465499140322,bridge,True,3,635.4440850009269,391.51845300148125,391.70963799915626,1038.6804409990873
70,True,0.3608148322237472,0.0,2,0,0.5076059103012085,0.0,0.12549956742692736,bridge,True,4,593.8026149997313,474.9895249988185,475.13674199944944,1079.61206499931
71,True,0.3120259886151738,0.0,2,0,0.5006756782531738,0.0,0.0,none,True,5,668.811736999487,408.58473400112416,408.6951750014123,1088.9930530011043
72,True,0.2817387921514111,0.0,1,0,0.5298107862472534,0.0,0.0,none,True,6,625.5077280002297,412.33175600063987,412.430148000567,1052.1583070003544
73,True,0.29498290562252755,0.0,2,0,0.4997725188732147,0.0,0.0,none,True,7,829.6520550011337,415.57007400115253,415.68077800002357,1257.2084120001819
74,True,0.291866932999731,0.0,3,0,0.5293546319007874,0.0,0.0,none,True,8,613.4979340004065,421.04913700131874,421.2151529991388,1048.8495720001083
75,True,0.22169489128155,0.0,4,0,0.5128450989723206,0.0,0.0,none,True,9,646.5033969998331,434.93482999838307,435.13521600107197,1094.35392100022
76,True,0.19094679643155255,0.0,2,0,0.5203135013580322,0.0,0.0,none,True,10,744.6186760007549,593.3802500003367,593.4910849991866,1350.1799149998988
77,True,0.0,0.0,3,0,0.5132415294647217,0.0,0.0,none,False,0,820.2650019993598,430.04461000055016,430.2592410003854,1266.4683919992967
78,True,0.0,0.0,2,0,0.4900602400302887,0.0,0.4900602400302887,detector,True,0,621.7779910002719,0.0,0.06551099977514241,633.1221550008195
79,True,0.05871318858563586,0.05871318858563586,1,0,0.5154827237129211,0.0,0.5154827237129211,detector,True,0,621.7284079993988,0.0,0.21211799867160153,633.6274959994626
80,True,0.2270620581301628,0.2270620581301628,1,0,0.46721020340919495,0.0,0.46721020340919495,detector,True,0,592.6364489987463,0.0,0.21483099953911733,604.4601249996049
81,True,0.5258588354721107,0.5258588354721107,2,0,0.491242378950119,0.0,0.491242378950119,detector,True,0,609.6776659996976,0.0,0.22900200019648764,622.2763200003101
82,True,0.7013383656211929,0.7013383656211929,4,0,0.482825368642807,0.0,0.482825368642807,detector,True,0,620.7959430012124,0.0,0.2553790000092704,633.9989049993164
83,True,0.4311446602814689,0.4311446602814689,3,0,0.5149796009063721,0.0,0.5149796009063721,detector,True,0,775.4841639998631,0.0,0.23424600112775806,787.5370210003894
84,True,0.30319939892288245,0.30319939892288245,2,0,0.5173575282096863,0.0,0.5173575282096863,detector,True,0,600.5506709989277,0.0,0.2438949995848816,612.4013400003605
85,True,0.3047075427191469,0.3047075427191469,2,0,0.46429428458213806,0.0,0.46429428458213806,detector,True,0,612.4041189996206,0.0,0.2639680005813716,628.8893439996173
86,True,0.0,0.27302825876615106,3,0,0.3820837736129761,0.0,0.3726193606853485,detector,True,0,598.616597999353,0.0,0.31096299971977714,611.5421370013792
87,True,0.41373021341532196,0.41373021341532196,3,0,0.42190906405448914,0.0,0.42190906405448914,detector,True,0,603.0652839999675,0.0,0.24800500068522524,614.8983180009964
88,True,0.7043067094258681,0.7043067094258681,7,0,0.436141699552536,0.0,0.436141699552536,detector,True,0,606.3575869993656,0.0,0.21678599841834512,618.9896400010184
89,True,0.5572680966267743,0.5572680966267743,4,0,0.4383944571018219,0.0,0.4383944571018219,detector,True,0,681.590228999994,0.0,0.26778599931276403,694.0635649989417
90,True,0.46514135972617343,0.46514135972617343,2,0,0.40497803688049316,0.0,0.40497803688049316,detector,True,0,645.3030930006207,0.0,0.23129100009100512,657.6804809992609
91,True,0.47241611119114035,0.47241611119114035,1,0,0.4773257076740265,0.0,0.4773257076740265,detector,True,0,612.19310100023,0.0,0.3277300002082484,624.7672289991897
92,True,0.33827599848385287,0.33827599848385287,1,0,0.270769327878952,0.0,0.270769327878952,detector,True,0,598.5698149997916,0.0,0.23167000108514912,614.1573219993006
93,True,0.0,0.4361835813987225,2,0,0.23161423206329346,0.0,0.18082883954048157,detector,True,0,606.602590998591,0.0,0.2565220001997659,618.7261489994853
94,True,0.0,0.7611473493523622,2,1,0.24310296773910522,0.418399840593338,0.418399840593338,crop,True,0,594.297892999748,404.03512500051875,404.3467949995829,1010.8780020000268
95,True,0.3385007089005015,0.3385007089005015,3,0,0.4138323962688446,0.0,0.4138323962688446,detector,True,0,595.4288530010672,0.0,0.23166400023910683,607.6240610000241
96,True,0.41242194912310637,0.41242194912310637,2,0,0.36965635418891907,0.0,0.36965635418891907,detector,True,0,797.8293720007059,0.0,0.20949499958078377,809.994920000463
97,True,0.6004354307045646,0.6004354307045646,2,0,0.46414244174957275,0.0,0.46414244174957275,detector,True,0,804.9295769997116,0.0,0.2309910014446359,817.0085159999871
98,True,0.0,0.6577630930389947,2,0,0.2447238266468048,0.0,0.21027937531471252,detector,True,0,797.5812360000418,0.0,0.2182829994126223,809.9786549992132
99,True,0.42736710000892336,0.42736710000892336,1,0,0.4599250555038452,0.0,0.4599250555038452,detector,True,0,806.9450340008189,0.0,0.21564400049101096,819.2562789990916
100,True,0.6661734180219709,0.6661734180219709,1,0,0.4764274060726166,0.0,0.4764274060726166,detector,True,0,801.566530000855,0.0,0.19522600086929742,814.2664370006969
101,True,0.048426135613730215,0.048426135613730215,2,0,0.4907923936843872,0.0,0.4907923936843872,detector,True,0,833.1610160003038,0.0,0.34954100010509137,850.5955500004347
102,True,0.01843955805685848,0.01843955805685848,1,0,0.49980291724205017,0.0,0.49980291724205017,detector,True,0,804.3299780001689,0.0,0.2003070003411267,818.7825059994793
103,True,0.0,0.0,3,0,0.4914329946041107,0.0,0.4914329946041107,detector,True,0,804.7740780002641,0.0,0.2554200000304263,816.9773380013794
104,True,0.0,0.0,2,0,0.5199021697044373,0.0,0.5199021697044373,detector,True,0,809.6953960011888,0.0,0.3175370002281852,822.7474630002689
105,True,0.07375066879196834,0.07375066879196834,2,0,0.4732311964035034,0.0,0.4732311964035034,detector,True,0,762.0987749996857,0.0,0.22510599956149235,774.1866380001738
106,True,0.16697732235919868,0.16697732235919868,2,0,0.5039557814598083,0.0,0.5039557814598083,detector,True,0,756.7495870007406,0.0,0.25364400062244385,769.2220050012111
107,True,0.6890848738571438,0.6890848738571438,1,0,0.5201307535171509,0.0,0.5201307535171509,detector,True,0,731.8643259986857,0.0,0.3337969992571743,744.0651090000756
108,True,0.3320332601790714,0.3320332601790714,1,0,0.5209380388259888,0.0,0.5209380388259888,detector,True,0,748.206112999469,0.0,0.21928900059720036,761.8512179997197
109,True,0.3107103711067736,0.3107103711067736,1,0,0.5100846886634827,0.0,0.5100846886634827,detector,True,0,736.8939440002578,0.0,0.22062599964556284,748.9928819995839
110,True,0.26460925359123716,0.26460925359123716,3,0,0.4952051043510437,0.0,0.4952051043510437,detector,True,0,768.9871279999352,0.0,0.3035850004380336,781.5352580000763
111,True,0.26536873494255514,0.26536873494255514,1,0,0.4940531849861145,0.0,0.4940531849861145,detector,True,0,730.9997330012266,0.0,0.2455060002830578,747.6346350013046
112,True,0.18315205673846702,0.18315205673846702,1,0,0.49901965260505676,0.0,0.49901965260505676,detector,True,0,771.2535419996129,0.0,0.2437150014884537,783.3867850004026
113,True,0.665832347746349,0.665832347746349,2,0,0.4994034767150879,0.0,0.4994034767150879,detector,True,0,771.7200810002396,0.0,0.25867099975585006,784.0294629986602
114,True,0.3971278540612034,0.3971278540612034,1,0,0.4942972660064697,0.0,0.4942972660064697,detector,True,0,733.5423639997316,0.0,0.2127269999618875,745.6756190003944
115,True,0.3364531759302703,0.3364531759302703,1,0,0.5013847351074219,0.0,0.5013847351074219,detector,True,0,737.9813850002392,0.0,0.23435700131813064,750.0244599996222
116,True,0.262967046263387,0.262967046263387,1,0,0.4952165484428406,0.0,0.4952165484428406,detector,True,0,742.8821620014787,0.0,0.20289500025683083,755.1285999998072
117,True,0.2609671110932814,0.2609671110932814,2,0,0.5162144303321838,0.0,0.5162144303321838,detector,True,0,724.0739609987941,0.0,0.2265290004288545,735.8748639999249
118,True,0.21946695153653817,0.21946695153653817,2,0,0.48256629705429077,0.0,0.48256629705429077,detector,True,0,742.6730309998675,0.0,0.21981399913784117,755.8617129998311
119,True,0.6524325990219073,0.6524325990219073,2,0,0.4960213601589203,0.0,0.4960213601589203,detector,True,0,706.8073649988946,0.0,0.23405799947795458,719.1959820011107
120,True,0.1425099178301887,0.1425099178301887,4,0,0.5009984970092773,0.0,0.5009984970092773,detector,True,0,761.7671540010633,0.0,0.2344920012546936,773.8193149998551
121,True,0.0,0.0,1,0,0.4481545388698578,0.0,0.4481545388698578,detector,True,0,701.899562998733,0.0,0.22816999990027398,713.7787869996828
122,True,0.0,0.0,1,0,0.44903019070625305,0.0,0.44903019070625305,detector,True,0,737.6955760009878,0.0,0.2540679997764528,749.5932080000784
123,True,0.008861395803218519,0.008861395803218519,1,0,0.4562280774116516,0.0,0.4562280774116516,detector,True,0,731.3583949999156,0.0,0.2564110000093933,744.0193149996048
124,True,0.23137246689345115,0.23137246689345115,2,0,0.5317565202713013,0.0,0.5317565202713013,detector,True,0,763.246132999484,0.0,0.3576729995984351,775.3088210010901
125,True,0.6658363966915247,0.6658363966915247,2,0,0.5161839127540588,0.0,0.5161839127540588,detector,True,0,781.1315870003455,0.0,0.27638899882731494,794.6916229993803
126,True,0.7111438874600908,0.7111438874600908,2,0,0.48174330592155457,0.0,0.48174330592155457,detector,True,0,769.9891709999065,0.0,0.22833100047137123,782.121060999998
127,True,0.7386403412010718,0.7386403412010718,1,0,0.5045469999313354,0.0,0.5045469999313354,detector,True,0,783.7364829993021,0.0,0.2258690001326613,796.100835001198
128,True,0.6441656005079561,0.6441656005079561,3,0,0.5284878015518188,0.0,0.5284878015518188,detector,True,0,818.2342250001966,0.0,0.2572859993961174,830.8067779998964
129,True,0.5251271565590206,0.5251271565590206,1,0,0.49424004554748535,0.0,0.49424004554748535,detector,True,0,825.7078619990352,0.0,0.3459550007391954,838.1242399991606
130,True,0.5820249506142754,0.5820249506142754,1,0,0.5148195624351501,0.0,0.5148195624351501,detector,True,0,827.2261729998718,0.0,0.22788999922340736,842.7933250004571
131,True,0.666243103851347,0.666243103851347,1,0,0.5097567439079285,0.0,0.5097567439079285,detector,True,0,824.0656239995587,0.0,0.22473299941339064,840.180617000442
132,True,0.705885828613258,0.705885828613258,1,0,0.5166564583778381,0.0,0.5166564583778381,detector,True,0,770.8653209992917,0.0,0.21829399884154554,783.0690749997302
133,True,0.6533269254595401,0.6533269254595401,2,0,0.4945375621318817,0.0,0.4945375621318817,detector,True,0,752.0607440001186,0.0,0.29717500001424924,764.4521510010236
134,True,0.6439787379288656,0.6439787379288656,2,0,0.48636963963508606,0.0,0.48636963963508606,detector,True,0,727.7460260011139,0.0,0.21876400023757014,740.5782990008447
135,True,0.6424447550920821,0.6424447550920821,1,0,0.505153477191925,0.0,0.505153477191925,detector,True,0,738.272821999999,0.0,0.24857000062183943,750.6568159988092
136,True,0.6282447074879347,0.6282447074879347,2,0,0.519094705581665,0.0,0.519094705581665,detector,True,0,734.251485000641,0.0,0.25087600079132244,746.1320669990528
137,True,0.7480036745367452,0.7480036745367452,1,0,0.5414997935295105,0.0,0.5414997935295105,detector,True,0,743.3671480011981,0.0,0.21796600049128756,755.0649879995035
138,True,0.7783460959857028,0.7783460959857028,1,0,0.5106795430183411,0.0,0.5106795430183411,detector,True,0,731.9421819993295,0.0,0.2334969994990388,743.7137969991454
139,True,0.6824403707602011,0.6824403707602011,3,0,0.466146856546402,0.0,0.466146856546402,detector,True,0,735.8116659997904,0.0,0.2559589993325062,748.0977029990754
140,True,0.713714843527837,0.713714843527837,1,0,0.49601754546165466,0.0,0.49601754546165466,detector,True,0,732.7230680002685,0.0,0.29887100026826374,744.6764880005503
141,True,0.6638031108282976,0.6638031108282976,3,0,0.4945299029350281,0.0,0.4945299029350281,detector,True,0,732.3499070007529,0.0,0.2679210010683164,744.3376209994312
142,True,0.6059507101995402,0.6059507101995402,1,0,0.48657548427581787,0.0,0.48657548427581787,detector,True,0,736.3686049993703,0.0,0.2377540004090406,748.2438440001715
143,True,0.5330831546186336,0.5330831546186336,2,0,0.4627765417098999,0.0,0.4627765417098999,detector,True,0,736.2077489997318,0.0,0.31074399885255843,748.3807930002513
144,True,0.7770454683526923,0.7770454683526923,1,0,0.483648419380188,0.0,0.483648419380188,detector,True,0,746.5596300007746,0.0,0.22138999884191435,758.4748099998251
145,True,0.47549031932219804,0.47549031932219804,1,0,0.4983816146850586,0.0,0.4983816146850586,detector,True,0,727.0254740014934,0.0,0.24363900047319476,738.7098329982109
146,True,0.5144795853268394,0.5144795853268394,3,0,0.48209381103515625,0.0,0.48209381103515625,detector,True,0,746.0941809986252,0.0,0.33273600092798006,757.9257460001827
147,True,0.51693330321963,0.51693330321963,2,0,0.5047377347946167,0.0,0.5047377347946167,detector,True,0,770.7753289996617,0.0,0.25119400015682913,787.4025979999715
148,True,0.48304157616464893,0.48304157616464893,3,0,0.4951287508010864,0.0,0.4951287508010864,detector,True,0,770.0831700003619,0.0,0.2298339986737119,782.0745370008808
149,True,0.4152178639748251,0.4152178639748251,1,0,0.5289440155029297,0.0,0.5289440155029297,detector,True,0,739.1236940002273,0.0,0.22386000091501046,751.169031000245
150,True,0.8075887011659623,0.8075887011659623,2,0,0.47350504994392395,0.0,0.47350504994392395,detector,True,0,762.9521660001046,0.0,0.247673999183462,774.7036359996855
151,True,0.4094572967581266,0.4094572967581266,1,0,0.4636263847351074,0.0,0.4636263847351074,detector,True,0,760.9024840003258,0.0,0.2252869999210816,773.2711360004032
152,True,0.4875160513854577,0.4875160513854577,1,0,0.49594125151634216,0.0,0.49594125151634216,detector,True,0,779.0262820017233,0.0,0.20674700135714374,790.7636099989759
153,True,0.35609194513385434,0.35609194513385434,1,0,0.499904066324234,0.0,0.499904066324234,detector,True,0,784.7064689995022,0.0,0.2312990000064019,796.4305359982973
154,True,0.21448045773803126,0.21448045773803126,1,0,0.47629037499427795,0.0,0.47629037499427795,detector,True,0,825.3254030005337,0.0,0.28202199973748066,837.7243149989226
155,True,0.08985478325183298,0.08985478325183298,4,0,0.4757727384567261,0.0,0.4757727384567261,detector,True,0,824.744665000253,0.0,0.3728499996213941,839.9495969988493
156,True,0.2758584147640247,0.2758584147640247,2,0,0.4570458233356476,0.0,0.4570458233356476,detector,True,0,824.0937680002389,0.0,0.21585899958154187,839.2295020003075
157,True,0.60799636790543,0.60799636790543,1,0,0.355663001537323,0.0,0.355663001537323,detector,True,0,823.9816459990834,0.0,0.27638900064630434,836.3122999999177
158,True,0.4918543525838664,0.4918543525838664,1,0,0.4742050766944885,0.0,0.4742050766944885,detector,True,0,792.4321640002745,0.0,0.24424900038866326,805.0619200002984
159,True,0.39151887951719044,0.39151887951719044,1,0,0.524105429649353,0.0,0.524105429649353,detector,True,0,739.0395140009787,0.0,0.2512579994800035,764.0193150000414
160,True,0.3431906755238672,0.3431906755238672,1,0,0.5091161131858826,0.0,0.5091161131858826,detector,True,0,731.0251929993683,0.0,0.24714199935260694,742.8433999994013
161,True,0.25612586944786003,0.25612586944786003,1,0,0.4970932602882385,0.0,0.4970932602882385,detector,True,0,734.8365409998223,0.0,0.23723199956293683,746.5559920001397
162,True,0.3231043531516638,0.3231043531516638,1,0,0.5161686539649963,0.0,0.5161686539649963,detector,True,0,738.557700000456,0.0,0.30777800020587165,750.6705870000587
163,True,0.801934932806954,0.801934932806954,4,0,0.5050848126411438,0.0,0.5050848126411438,detector,True,0,743.4914189998381,0.0,0.24038700030359905,756.5633770009299
164,True,0.2545665271218875,0.2545665271218875,2,0,0.5216234922409058,0.0,0.5216234922409058,detector,True,0,725.2322010008356,0.0,0.22678200002701487,737.3630680012866
165,True,0.21791199087150384,0.21791199087150384,1,0,0.5077813863754272,0.0,0.5077813863754272,detector,True,0,741.8294729995978,0.0,0.2442839995637769,753.7388619984995
166,True,0.19042192874917843,0.19042192874917843,1,0,0.5113201141357422,0.0,0.5113201141357422,detector,True,0,724.06171700095,0.0,0.21843399917997885,736.4183810004761
167,True,0.1558239577795712,0.1558239577795712,1,0,0.5117775797843933,0.0,0.5117775797843933,detector,True,0,736.5795700006856,0.0,0.24918099916249048,748.7452119985392
168,True,0.2034597169081647,0.2034597169081647,3,0,0.4946100413799286,0.0,0.4946100413799286,detector,True,0,730.0807899991923,0.0,0.2685589988686843,742.0307920001505
169,True,0.84771898882124,0.84771898882124,2,0,0.503471314907074,0.0,0.503471314907074,detector,True,0,739.0096119997906,0.0,0.22547399930772372,751.295124000535
170,True,0.1469519883349186,0.1469519883349186,1,0,0.5172660946846008,0.0,0.5172660946846008,detector,True,0,726.6752460000134,0.0,0.28251999901840463,740.1405399996293
171,True,0.1923379482183339,0.1923379482183339,3,0,0.49470534920692444,0.0,0.49470534920692444,detector,True,0,736.7704499993124,0.0,0.23351099844148848,749.1137639990484
172,True,0.2752244881519443,0.2752244881519443,2,0,0.52220219373703,0.0,0.52220219373703,detector,True,0,729.8221729997749,0.0,0.28027299958921503,742.3494560007384
