frame,gt_exists,gt_iou_raw,gt_iou_final,raw_candidate_count,fallback_candidate_count,raw_best_score,fallback_best_score,output_score,output_source,tracker_active,tracker_gap,primary_ms,fallback_ms,tracking_ms,total_ms
1,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,134.5330969998031,0.003454999387031421,0.007581002137158066,148.7510460028716
2,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,112.56014700120431,0.0035869998100679368,0.008126000466290861,126.10260500150616
3,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,117.40312400070252,0.004207002348266542,0.008787999831838533,129.7456529973715
4,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.49132100076531,0.003335997462272644,0.008497001545038074,126.52323899965268
5,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,115.45042199941236,0.0025699991965666413,0.006469999789260328,127.17876399983652
6,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,111.53229600313352,0.002715001755859703,0.0065829990489874035,124.86116500076605
7,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,114.26114800269715,0.0026950001483783126,0.006465001206379384,126.34216199876391
8,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,112.90574799932074,0.0029540024115704,0.006852002115920186,126.30546600121306
9,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,116.36546999943675,0.0027289970603305846,0.00760300099500455,127.9764430000796
10,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.05119899770943,0.002474000211805105,0.005944999429630116,125.70606000008411
11,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,114.9790249983198,0.002430002496112138,0.0062830004026182,126.51091100269696
12,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,112.53506299908622,0.0025989975256379694,0.006508998922072351,124.96532699879026
13,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,114.44828499952564,0.0032759999157860875,0.0079829987953417,126.54726799883065
14,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,112.1725319972029,0.003854998794849962,0.008365001122001559,124.56081300115329
15,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,114.81316899880767,0.002978002157760784,0.007033999281702563,126.07203699735692
16,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.61935799868661,0.00244399780058302,0.0058200021157972515,126.18699000086053
17,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,127.1855039994989,0.0023840002540964633,0.006225000106496736,138.87864899879787
18,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,115.7855669989658,0.0027170026442036033,0.00620899663772434,128.7080039983266
19,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,114.77492199992412,0.0026189991331193596,0.006845999450888485,126.30935000197496
20,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,112.040268999408,0.002720000338740647,0.006824000593042001,124.8254909987736
21,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,112.77978900034213,0.003612000000430271,0.00833300146041438,124.43036599870538
22,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,109.61222100013401,0.0038559992390219122,0.008466999133815989,122.38892700042925
23,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,112.32494900104939,0.003635999746620655,0.008049999451031908,123.88968899904285
24,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,111.89007800203399,0.0029190014174673706,0.00654099858365953,124.47886900190497
25,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,116.388411999651,0.002748998667811975,0.006483001925516874,128.26595899969107
26,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.57479599973885,0.002373999450355768,0.006041998858563602,126.10925900298753
27,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,114.36872600097558,0.003440996806602925,0.008086997695500031,125.68064299921389
28,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,111.66832900198642,0.0022409985831473023,0.006433001544792205,124.30575600228622
29,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.34268300197436,0.003296998329460621,0.008758997864788398,125.15165399963735
30,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,111.37073099962436,0.003749002644326538,0.007988001016201451,124.36438399890903
31,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,115.16235399903962,0.0038950020098127425,0.008585000614402816,126.71344399859663
32,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.02234200047678,0.0038959988160058856,0.008271999831777066,126.1484400019981
33,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,116.3904739987629,0.0032749994716141373,0.008383998647332191,128.35630100016715
34,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,128.97558199983905,0.003986999217886478,0.015036999684525654,142.43025299947476
35,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.16384799647494,0.0031749987101648003,0.00799999907030724,124.89706300038961
36,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,111.8713249998109,0.003497996658552438,0.008361999789485708,124.54130100013572
37,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,114.57874799816636,0.0034909971873275936,0.008103001164272428,126.09564300146303
38,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,112.14226499942015,0.0037249992601573467,0.008695998985785991,125.08889599848771
39,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,115.38709299929906,0.003293000190751627,0.00892400203156285,126.61941199985449
40,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,112.59402699943166,0.003913002728950232,0.008743998478166759,125.33354100014549
41,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,114.2281139982515,0.0037200006772764027,0.008891001925803721,125.65310900026816
42,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,111.79980999804684,0.003520999598549679,0.00787899989518337,125.16389400116168
43,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,116.12254099964048,0.003755001671379432,0.008629998774267733,127.65206500262138
44,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,112.8151800003252,0.003515997377689928,0.008445997082162648,125.1269560016226
45,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,115.0531100029184,0.0034679978853091598,0.008787999831838533,126.18598900007783
46,True,0.0,0.0,1,0,0.5269564986228943,0.0,0.5269564986228943,rfdetr,True,0,112.60128999856533,0.0,0.043263000407023355,125.18818200260284
47,True,0.0,0.0,1,0,0.5078279376029968,0.0,0.5078279376029968,rfdetr,True,0,124.56511200070963,0.0,0.14434199692914262,139.28683700214606
48,True,0.0,0.0,1,0,0.5258256196975708,0.0,0.5258256196975708,rfdetr,True,0,110.78516699853935,0.0,0.1436200000171084,123.12044099962804
49,True,0.0,0.0,1,0,0.5219484567642212,0.0,0.5219484567642212,rfdetr,True,0,112.42208999829018,0.0,0.23228999998536892,123.78786000044784
50,True,0.0,0.0,1,0,0.5108430981636047,0.0,0.5108430981636047,rfdetr,True,0,125.06254899926716,0.0,0.2077249991998542,137.49907899909886
51,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,1,114.29162000058568,282.92631799922674,282.9673800006276,408.48924099918804
52,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,2,117.47139100043569,279.2454609989363,279.28555099788355,407.8932349984825
53,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,3,111.36632600027951,276.9069070018304,276.94725200126413,399.5658219973848
54,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,4,113.45526199875167,276.7125729988038,276.7541450011777,401.58201799931703
55,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,5,114.16544500025338,284.7507520018553,284.7915490019659,409.94154199870536
56,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,6,121.33252999774413,281.77275999769336,281.813705998502,415.40387400164036
57,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,7,113.60124599741539,278.4260929984157,278.4670839973842,403.31975200024317
58,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,8,114.94904099890846,276.5449670005182,276.58502999838674,403.47181399920373
59,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,9,114.45506399832084,276.363263001258,276.4050409969059,401.90205100225285
60,True,0.0,0.0,1,0,0.5833379030227661,0.0,0.5833379030227661,rfdetr,True,0,114.0863700020418,0.0,0.21335900237318128,125.55232200247701
61,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,1,116.7432740003278,284.90346299804514,284.9572779996379,414.4679289966007
62,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,2,113.95716499828268,279.0960290003568,279.1719480010215,404.37411699895165
63,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,3,117.55526699926122,278.88330899804714,278.9230039998074,407.761334998213
64,True,0.0,0.0,1,0,0.5626085996627808,0.0,0.5626085996627808,rfdetr,True,0,114.08109699914348,0.0,0.23546399825136177,125.60644900077023
65,True,0.0,0.0,1,0,0.7162959575653076,0.0,0.7162959575653076,rfdetr,True,0,117.70245300067472,0.0,0.20924600175931118,129.58548999813502
66,True,0.0,0.0,1,0,0.686265766620636,0.0,0.686265766620636,rfdetr,True,0,114.08109900003183,0.0,0.20841000150539912,126.9487619974825
67,True,0.0,0.0,1,0,0.6690137386322021,0.0,0.6690137386322021,rfdetr,True,0,116.86543000178062,0.0,0.20863899771939032,128.15220400079852
68,True,0.0,0.0,1,0,0.7235304117202759,0.0,0.7235304117202759,rfdetr,True,0,114.92426399854594,0.0,0.20793499788851477,127.5641819993325
69,True,0.0,0.0,1,0,0.7070403695106506,0.0,0.7070403695106506,rfdetr,True,0,117.42945900186896,0.0,0.20939900059602223,129.09529100215877
70,True,0.0,0.0,1,0,0.7484971880912781,0.0,0.7484971880912781,rfdetr,True,0,114.118598998175,0.0,0.20726199727505445,127.14748500002315
71,True,0.0,0.0,1,0,0.7691423296928406,0.0,0.7691423296928406,rfdetr,True,0,117.54175099849817,0.0,0.23788299949956127,129.23341300120228
72,True,0.0,0.0,1,0,0.7326896786689758,0.0,0.7326896786689758,rfdetr,True,0,115.51395199785475,0.0,0.20932799816364422,128.3900310008903
73,True,0.0,0.0,1,0,0.5731574892997742,0.0,0.5731574892997742,rfdetr,True,0,134.4618100010848,0.0,0.2088510009343736,146.39574499960872
74,True,0.0,0.0,1,0,0.55635005235672,0.0,0.55635005235672,rfdetr,True,0,125.6109669993748,0.0,0.211089998629177,138.57024000026286
75,True,0.0,0.0,1,0,0.5173195600509644,0.0,0.5173195600509644,rfdetr,True,0,117.6138710034138,0.0,0.20666599812102504,129.44008200065582
76,True,0.0,0.0,1,0,0.5681769251823425,0.0,0.5681769251823425,rfdetr,True,0,115.78819599890267,0.0,0.20639899958041497,129.94789100048365
77,True,0.0,0.0,1,0,0.6179298162460327,0.0,0.6179298162460327,rfdetr,True,0,117.16845699993428,0.0,0.21732599998358637,128.8194279986783
78,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,1,115.62513100216165,276.92283800206496,277.0155349971901,405.43599699958577
79,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,2,115.02970800211187,278.3112150027591,278.38771599999745,405.16972900149995
80,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,3,115.18761399929645,276.9983840007626,277.05939899897203,403.9049239981978
81,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,4,117.60655000034603,279.36742699967,279.40568100166274,408.4459820005577
82,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,5,114.00428100023419,277.0818499993766,277.1224099997198,402.8514310011815
83,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,6,114.74673699922278,277.74340199903236,277.8223409986822,403.9384819989209
84,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,7,115.56054299944662,277.04976499808254,277.1274490005453,404.4702370010782
85,True,0.0,0.0,1,0,0.5293707847595215,0.0,0.5293707847595215,rfdetr,True,0,118.40635300177382,0.0,0.21440999989863485,130.09660800162237
86,True,0.0,0.0,1,0,0.5357016921043396,0.0,0.5357016921043396,rfdetr,True,0,114.27421599728405,0.0,0.21479299903148785,127.39068599694292
87,True,0.0,0.0,1,0,0.6422951221466064,0.0,0.6422951221466064,rfdetr,True,0,117.01362100211554,0.0,0.210520996915875,129.0999529992405
88,True,0.0,0.0,1,0,0.754934549331665,0.0,0.754934549331665,rfdetr,True,0,114.178436997463,0.0,0.32636999821988866,127.77289100267808
89,True,0.0,0.0,1,0,0.7790027260780334,0.0,0.7790027260780334,rfdetr,True,0,117.89840900019044,0.0,0.2091630012728274,129.66652599789086
90,True,0.0,0.0,1,0,0.7297861576080322,0.0,0.7297861576080322,rfdetr,True,0,127.02811000053771,0.0,0.21936599659966305,140.11365300029865
91,True,0.0,0.0,1,0,0.7050091624259949,0.0,0.7050091624259949,rfdetr,True,0,117.09180000252672,0.0,0.20934299755026586,128.9074089982023
92,True,0.0,0.0,1,0,0.6247016787528992,0.0,0.6247016787528992,rfdetr,True,0,115.08258700268925,0.0,0.20707099974970333,128.75882500156877
93,True,0.0,0.0,1,0,0.6405972242355347,0.0,0.6405972242355347,rfdetr,True,0,117.52015200181631,0.0,0.20818600023631006,129.0124589977495
94,True,0.0,0.0,1,0,0.703191876411438,0.0,0.703191876411438,rfdetr,True,0,115.92265199942631,0.0,0.20980900080758147,128.9073539992387
95,True,0.0,0.0,1,0,0.6552993655204773,0.0,0.6552993655204773,rfdetr,True,0,119.398363000073,0.0,0.20815500101889484,131.07734000004712
96,True,0.0,0.0,1,0,0.6986942887306213,0.0,0.6986942887306213,rfdetr,True,0,117.02881399833132,0.0,0.21049999850220047,130.14892099818098
97,True,0.0,0.0,1,0,0.7040947079658508,0.0,0.7040947079658508,rfdetr,True,0,118.08224299966241,0.0,0.2106609972543083,130.1370590008446
98,True,0.0,0.0,1,0,0.6850156188011169,0.0,0.6850156188011169,rfdetr,True,0,114.02683100095601,0.0,0.20770900300703943,127.5765330028662
99,True,0.0,0.0,1,0,0.6755261421203613,0.0,0.6755261421203613,rfdetr,True,0,116.6292500020063,0.0,0.23494899869547226,128.66796100206557
100,True,0.0,0.0,1,0,0.625144362449646,0.0,0.625144362449646,rfdetr,True,0,114.28168499696767,0.0,0.20793599833268672,127.67949699991732
101,True,0.0,0.0,0,1,0.0,0.18639107048511505,0.18639107048511505,gdino_fallback,True,0,117.02544900253997,278.75520099769346,279.03598500051885,407.81801500270376
102,True,0.0,0.0,1,0,0.5090898871421814,0.0,0.5090898871421814,rfdetr,True,0,115.12478700024076,0.0,0.23267800133908167,127.4514970027667
103,True,0.0,0.0,1,0,0.5368857979774475,0.0,0.5368857979774475,rfdetr,True,0,117.29458499758039,0.0,0.20921899704262614,129.2848849989241
104,True,0.0,0.0,1,0,0.5565104484558105,0.0,0.5565104484558105,rfdetr,True,0,127.05872199876467,0.0,0.20810600108234212,140.26102500065463
105,True,0.0,0.0,1,0,0.6008672714233398,0.0,0.6008672714233398,rfdetr,True,0,120.25833299776423,0.0,0.23538499954156578,132.36490700001013
106,True,0.0,0.0,1,0,0.5540074706077576,0.0,0.5540074706077576,rfdetr,True,0,114.00195700116456,0.0,0.21902899970882572,127.53187199996319
107,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,1,117.90164900230593,277.88466600031825,277.96337499967194,407.65228000236675
108,True,0.0,0.0,1,0,0.5505111813545227,0.0,0.5505111813545227,rfdetr,True,0,115.5456039996352,0.0,0.21092099996167235,127.54009800119093
109,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,1,116.46674499934306,278.59389100194676,278.6722960008774,406.6895120013214
110,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,2,115.50680499931332,276.87281999897095,276.91339899683953,403.880243000458
111,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,3,117.15632100094808,280.8467569993809,280.90848099964205,410.5209589979495
112,True,0.0,0.0,0,4,0.0,0.3774259090423584,0.3774259090423584,gdino_fallback,True,0,129.67824800216476,278.90119799849344,279.16800300226896,420.7486949999293
113,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,1,114.56850600006874,277.9754210023384,278.0197969987057,404.3176989980566
114,True,0.0,0.0,0,2,0.0,0.2496301382780075,0.2496301382780075,gdino_fallback,True,0,111.7714909996721,282.75487200153293,283.0723500010208,406.7104649984685
115,True,0.0,0.0,0,3,0.0,0.19759924709796906,0.18787656724452972,gdino_fallback,True,0,112.46324099920457,276.49681199909537,276.82534600171493,400.96177400118904
116,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,1,113.8358949974645,275.0505929980136,275.131362999673,400.6485589998192
117,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,2,131.48833200102672,282.5358800000686,282.61260200088145,426.2148489979154
118,True,0.0,0.0,0,2,0.0,0.1902722269296646,0.0,none,True,3,114.2734669992933,278.60030100055155,278.81061299922294,405.0617769971723
119,True,0.0,0.0,0,3,0.0,0.22439517080783844,0.22439517080783844,gdino_fallback,True,0,115.98921900076675,278.105574001529,278.4518400003435,407.46351899724687
120,True,0.0,0.0,0,4,0.0,0.22151906788349152,0.22151906788349152,gdino_fallback,True,0,113.28268999932334,278.1579869988491,278.481503999501,403.41393099879497
121,True,0.0,0.0,0,2,0.0,0.22034244239330292,0.0,none,True,1,114.04675099765882,277.119575002871,277.3212770007376,402.93787100017653
122,True,0.0,0.0,0,3,0.0,0.2349328249692917,0.18053968250751495,gdino_fallback,True,0,125.58173999786959,284.1496200016991,284.46054099913454,422.2176959992794
123,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,1,120.91303700071876,279.35132100174087,279.3959320006252,412.2620680027467
124,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,2,113.5339259999455,278.94939799807617,279.02699100013706,405.27178599950275
125,True,0.0,0.0,0,1,0.0,0.2507292926311493,0.0,none,True,3,114.72017200139817,278.3982350010774,278.5723359993426,405.23615399797563
126,True,0.0,0.0,0,1,0.0,0.19590157270431519,0.0,none,True,4,112.38392900122562,279.1761679982301,279.3591390000074,405.0351729965769
127,True,0.0,0.0,0,1,0.0,0.2581389248371124,0.0,none,False,0,114.32376999800908,285.42468799787457,285.6579299987061,411.7752069978451
128,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,115.75528400135227,0.004482000804273412,0.012116997822886333,127.36989299810375
129,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.39325300286873,0.0036810015444643795,0.008613002137281,125.23976599914022
130,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,110.70779999863589,0.003553999704308808,0.008357001206604764,123.55385800037766
131,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.62999799894169,0.0024279979697894305,0.006726997526129708,125.43498100058059
132,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,114.91903099886258,0.002773998858174309,0.006374000804498792,128.73618400044506
133,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,116.45320400202763,0.002444001438561827,0.006009999196976423,129.1169229989464
134,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.63213100048597,0.0038199978007469326,0.008077000529738143,126.91704700046103
135,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,118.25142899760976,0.0035430020943749696,0.008827999408822507,130.07670600200072
136,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,114.6421029989142,0.003315999492770061,0.008684000931680202,127.56748399988282
137,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,117.85309799961396,0.0039049991755746305,0.008442999387625605,130.12218299991218
138,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,114.49082400213229,0.00362599894287996,0.00847200135467574,127.79598300039652
139,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,117.64822199984337,0.003297001967439428,0.008290000550914556,129.16389799647732
140,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,114.8748980012897,0.0034439981391187757,0.007919999916339293,127.79435199990985
141,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,121.03459900026792,0.004221001290716231,0.008855000487528741,132.65438199960045
142,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,134.69876399904024,0.0035609991755336523,0.008557002729503438,148.25125100105652
143,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,131.87780899897916,0.0034010008675977588,0.008718998287804425,143.67754200065974
