frame,gt_exists,gt_iou_raw,gt_iou_final,raw_candidate_count,fallback_candidate_count,raw_best_score,fallback_best_score,output_score,output_source,tracker_active,tracker_gap,primary_ms,fallback_ms,tracking_ms,total_ms
1,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,270.7170600006066,0.0026819998311111704,0.0061470000218832865,279.791300999932
2,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,248.69324899918865,0.002254000719403848,0.005980000423733145,259.88192000113486
3,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,140.65652800127282,0.0034310014598304406,0.009015999239636585,149.59348299998965
4,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,271.84960000158753,0.003347000529174693,0.007927999831736088,281.93185700001777
5,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,230.57785399942077,0.0022730000637238845,0.006264001058298163,239.57712100127537
6,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,200.6907989998581,0.0029910006560385227,0.008588000127929263,212.11171399954765
7,True,0.0,0.0,1,0,0.633703887462616,0.0,0.633703887462616,rfdetr,True,0,265.1696439988882,0.0,0.041335999412694946,274.1263459993206
8,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,1,177.28792100024293,569.6631720002188,569.7034699987853,756.9697399994766
9,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,2,204.4732850008586,593.9655389993277,594.0066110015323,807.6062219988671
10,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,3,199.14674400024523,466.90280999973766,466.9415239986847,674.9767239998619
11,True,0.0,0.0,1,0,0.698013424873352,0.0,0.698013424873352,rfdetr,True,0,276.32912599983683,0.0,0.15286800044123083,285.66194999984873
12,True,0.0,0.0,0,1,0.0,0.2906787395477295,0.2906787395477295,gdino_fallback,True,0,231.00052299923846,480.6493810010579,480.9549439996772,722.0412749993557
13,True,0.0,0.0,0,3,0.0,0.3904758393764496,0.0,none,True,1,258.09731200024544,478.6432930013689,478.8351289989805,745.889461999468
14,True,0.0,0.0,0,3,0.0,0.3306873142719269,0.0,none,True,2,257.9106020002655,477.5443529997574,477.7772609995736,744.5814650000102
15,True,0.0,0.0,0,2,0.0,0.4389655590057373,0.0,none,False,0,257.6599910007644,471.42090700072004,471.67911699943943,738.3148080007231
16,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,260.827831001734,0.003008999556186609,0.008688999514561146,269.96304699969187
17,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,143.07277700027043,0.0025459994503762573,0.006415000825654715,151.85483799905342
18,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,275.93661500031885,0.002245000359835103,0.005588999556493945,285.95654599848785
19,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,226.161687000058,0.002321001375094056,0.005763000444858335,235.38181000003533
20,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,199.60000299943204,0.00364600055036135,0.009022000085678883,210.89032599957136
21,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,262.7783799998724,0.0035590001061791554,0.008846000127959996,271.6164049998042
22,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,183.27274500006752,0.0022449985408456996,0.006038999345037155,193.25292199937394
23,True,0.0,0.0,1,0,0.8084643483161926,0.0,0.8084643483161926,rfdetr,True,0,259.69072000043525,0.0,0.041895998947438784,268.82320400000026
24,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,1,262.73176799986686,448.5159260002547,448.5768190006638,721.2433019994933
25,True,0.0,0.0,0,1,0.0,0.2971639037132263,0.2971639037132263,gdino_fallback,True,0,274.366978001126,474.9492819992156,475.2042559994152,758.657532000143
26,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,1,269.46692899946356,469.9498450008832,470.01161800108093,748.3198500012804
27,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,2,268.9512659999309,463.20740999908594,463.24941999955627,741.3588429990341
28,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,3,271.7821169990202,466.75268599938136,466.7916999987938,747.4686990008195
29,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,4,267.9957230011496,463.2339879990468,463.27626099991903,740.5163739986165
30,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,5,272.10513099998934,465.3662799992162,465.4041489993688,746.4156219994038
31,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,6,267.1355710008356,466.543434000414,466.6092279985605,742.8290699990612
32,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,7,267.92484399993555,452.47950100019807,452.51981299952604,730.5676100004348
33,True,0.0,0.0,0,0,0.0,0.0,0.0,none,True,8,280.9781939995446,468.3855599996605,468.43292100129474,758.4866729994246
