frame,n_detections_in_buffer,detection_density,median_y_in_buffer,y_range_in_buffer,frames_since_last_det,last_y,dy_last_pair,dy_per_frame_last_pair,dy_buffer_first_to_last
78,24,0.8,550.5010070800781,93.5506591796875,0,621.181884765625,6.6317138671875,6.6317138671875,89.985595703125
79,25,0.8333333333333334,552.2443237304688,109.641845703125,0,637.2730712890625,16.0911865234375,16.0911865234375,106.0767822265625
80,26,0.8666666666666667,553.8802795410156,125.37908935546875,0,653.0103149414062,15.73724365234375,15.73724365234375,121.81402587890625
81,27,0.9,555.5162353515625,135.26666259765625,0,662.8978881835938,9.8875732421875,9.8875732421875,131.70159912109375
82,28,0.9333333333333333,557.0406494140625,148.5673828125,0,676.1986083984375,13.30072021484375,13.30072021484375,145.0023193359375
83,29,0.9666666666666667,558.5650634765625,148.5673828125,0,666.154296875,-10.0443115234375,-10.0443115234375,134.9580078125
84,29,0.9666666666666667,559.4493408203125,148.5673828125,0,660.0006103515625,-6.1536865234375,-6.1536865234375,129.98486328125
85,29,0.9666666666666667,567.898681640625,148.5673828125,0,638.909423828125,-21.0911865234375,-21.0911865234375,110.19140625
86,29,0.9666666666666667,570.8727416992188,148.5673828125,0,615.5973510742188,-23.31207275390625,-23.31207275390625,87.19720458984375
87,28,0.9333333333333333,574.2590026855469,148.5673828125,1,615.5973510742188,-23.31207275390625,-23.31207275390625,87.48785400390625
88,28,0.9333333333333333,580.2577819824219,148.5673828125,0,582.8703002929688,-32.72705078125,-16.363525390625,55.23907470703125
89,28,0.9333333333333333,580.2577819824219,148.463134765625,0,561.6064453125,-21.26385498046875,-21.26385498046875,33.8709716796875
90,28,0.9333333333333333,580.2577819824219,146.7110595703125,0,549.1214599609375,-12.4849853515625,-12.4849853515625,19.6339111328125
91,28,0.9333333333333333,580.2577819824219,153.122802734375,0,523.0758056640625,-26.045654296875,-26.045654296875,-9.52276611328125
92,28,0.9333333333333333,580.2577819824219,175.40899658203125,0,500.78961181640625,-22.28619384765625,-22.28619384765625,-34.22467041015625
93,28,0.9333333333333333,580.2577819824219,185.1307373046875,0,491.06787109375,-9.72174072265625,-9.72174072265625,-50.59332275390625
94,28,0.9333333333333333,580.2577819824219,204.98968505859375,0,471.20892333984375,-19.85894775390625,-19.85894775390625,-77.54876708984375
95,28,0.9333333333333333,580.2577819824219,219.96578979492188,0,456.2328186035156,-14.976104736328125,-14.976104736328125,-96.01150512695312
96,28,0.9333333333333333,580.2577819824219,226.0245361328125,0,450.174072265625,-6.058746337890625,-6.058746337890625,-105.3421630859375
97,28,0.9333333333333333,580.2577819824219,236.05291748046875,0,440.14569091796875,-10.02838134765625,-10.02838134765625,-118.41937255859375
98,28,0.9333333333333333,580.2577819824219,244.5804443359375,0,431.6181640625,-8.52752685546875,-8.52752685546875,-127.8311767578125
99,28,0.9333333333333333,580.2577819824219,249.11798095703125,0,427.08062744140625,-4.53753662109375,-4.53753662109375,-140.81805419921875
100,29,0.9666666666666667,577.645263671875,257.6639404296875,0,418.53466796875,-8.54595947265625,-8.54595947265625,-149.364013671875
101,29,0.9666666666666667,577.645263671875,266.9072265625,0,409.2913818359375,-9.2432861328125,-9.2432861328125,-161.58135986328125
102,29,0.9666666666666667,577.645263671875,270.3275146484375,0,405.87109375,-3.4202880859375,-3.4202880859375,-171.774169921875
103,29,0.9666666666666667,561.6064453125,277.8816833496094,0,398.3169250488281,-7.554168701171875,-7.554168701171875,-187.81967163085938
104,29,0.9666666666666667,549.1214599609375,285.40191650390625,0,390.79669189453125,-7.520233154296875,-7.520233154296875,-199.96429443359375
105,29,0.9666666666666667,523.0758056640625,288.138427734375,0,388.0601806640625,-2.73651123046875,-2.73651123046875,-213.3524169921875
106,29,0.9666666666666667,500.78961181640625,292.942626953125,0,383.2559814453125,-4.80419921875,-4.80419921875,-231.294189453125
107,29,0.9666666666666667,491.06787109375,297.2461242675781,0,378.9524841308594,-4.303497314453125,-4.303497314453125,-242.22940063476562
108,29,0.9666666666666667,471.20892333984375,298.29248046875,0,377.9061279296875,-1.046356201171875,-1.046356201171875,-259.366943359375
109,29,0.9666666666666667,456.2328186035156,299.04290771484375,0,377.15570068359375,-0.75042724609375,-0.75042724609375,-275.8546142578125
110,29,0.9666666666666667,450.174072265625,299.1989440917969,0,376.9996643066406,-0.156036376953125,-0.156036376953125,-285.8982238769531
111,29,0.9666666666666667,440.14569091796875,299.1989440917969,0,377.2190246582031,0.2193603515625,0.2193603515625,-298.9795837402344
112,29,0.9666666666666667,431.6181640625,289.1546325683594,0,378.7674255371094,1.54840087890625,1.54840087890625,-287.3868713378906
113,29,0.9666666666666667,427.08062744140625,283.0009460449219,0,381.2195129394531,2.45208740234375,2.45208740234375,-278.7810974121094
114,29,0.9666666666666667,418.53466796875,261.9097595214844,0,382.746826171875,1.527313232421875,1.527313232421875,-256.16259765625
115,29,0.9666666666666667,409.2913818359375,238.59768676757812,0,385.62335205078125,2.87652587890625,2.87652587890625,-229.9739990234375
116,29,0.9666666666666667,405.87109375,205.87063598632812,0,390.6681213378906,5.044769287109375,5.044769287109375,-192.20217895507812
117,30,1.0,402.09400939941406,205.87063598632812,0,392.6067810058594,1.93865966796875,1.93865966796875,-190.26351928710938
118,30,1.0,398.54933166503906,184.60678100585938,0,398.78173828125,6.174957275390625,6.174957275390625,-162.82470703125
119,30,1.0,398.54933166503906,172.12179565429688,0,405.6451721191406,6.863433837890625,6.863433837890625,-143.47628784179688
120,30,1.0,398.54933166503906,146.07614135742188,0,408.9498291015625,3.304656982421875,3.304656982421875,-114.1259765625
121,30,1.0,398.54933166503906,123.78994750976562,0,416.1817321777344,7.231903076171875,7.231903076171875,-84.60787963867188
122,30,1.0,398.54933166503906,114.06820678710938,0,426.14349365234375,9.961761474609375,9.961761474609375,-64.92437744140625
123,30,1.0,398.54933166503906,94.20925903320312,0,431.3113708496094,5.167877197265625,5.167877197265625,-39.897552490234375
124,30,1.0,398.54933166503906,79.233154296875,0,441.5256042480469,10.2142333984375,10.2142333984375,-14.70721435546875
125,30,1.0,398.54933166503906,77.7042236328125,0,454.7038879394531,13.17828369140625,13.17828369140625,4.529815673828125
126,30,1.0,398.54933166503906,83.58633422851562,0,460.58599853515625,5.882110595703125,5.882110595703125,20.4403076171875
127,30,1.0,398.54933166503906,83.58633422851562,0,460.5234680175781,-0.062530517578125,-0.062530517578125,28.905303955078125
128,30,1.0,398.54933166503906,83.58633422851562,0,436.1462707519531,-24.377197265625,-24.377197265625,9.065643310546875
129,30,1.0,398.54933166503906,83.58633422851562,0,426.0030212402344,-10.14324951171875,-10.14324951171875,7.468353271484375
130,30,1.0,398.54933166503906,83.58633422851562,0,403.5347900390625,-22.468231201171875,-22.468231201171875,-5.756591796875
131,30,1.0,395.46185302734375,83.58633422851562,0,380.5533142089844,-22.981475830078125,-22.981475830078125,-25.317779541015625
132,30,1.0,391.7017364501953,89.53082275390625,0,371.05517578125,-9.498138427734375,-9.498138427734375,-27.261749267578125
133,30,1.0,390.73240661621094,108.7108154296875,0,351.87518310546875,-19.17999267578125,-19.17999267578125,-38.9215087890625
134,30,1.0,389.36415100097656,125.4051513671875,0,335.18084716796875,-16.6943359375,-16.6943359375,-52.87933349609375
135,30,1.0,388.14573669433594,133.55685424804688,0,327.0291442871094,-8.151702880859375,-8.151702880859375,-56.226837158203125
136,30,1.0,388.14573669433594,147.97637939453125,0,312.609619140625,-14.419525146484375,-14.419525146484375,-66.34286499023438
137,29,0.9666666666666667,390.6681213378906,147.97637939453125,1,312.609619140625,-14.419525146484375,-14.419525146484375,-65.2965087890625
138,28,0.9333333333333333,391.637451171875,147.97637939453125,2,312.609619140625,-14.419525146484375,-14.419525146484375,-64.54608154296875
139,27,0.9,392.6067810058594,147.97637939453125,3,312.609619140625,-14.419525146484375,-14.419525146484375,-64.39004516601562
140,26,0.8666666666666667,395.6942596435547,147.97637939453125,4,312.609619140625,-14.419525146484375,-14.419525146484375,-64.60940551757812
141,25,0.8333333333333334,398.78173828125,147.97637939453125,5,312.609619140625,-14.419525146484375,-14.419525146484375,-66.15780639648438
142,24,0.8,401.15826416015625,147.97637939453125,6,312.609619140625,-14.419525146484375,-14.419525146484375,-68.60989379882812
143,23,0.7666666666666667,403.5347900390625,147.97637939453125,7,312.609619140625,-14.419525146484375,-14.419525146484375,-70.13720703125
144,22,0.7333333333333333,404.58998107910156,147.97637939453125,8,312.609619140625,-14.419525146484375,-14.419525146484375,-73.01373291015625
145,21,0.7,405.6451721191406,147.97637939453125,9,312.609619140625,-14.419525146484375,-14.419525146484375,-78.05850219726562
146,20,0.6666666666666666,407.29750061035156,147.97637939453125,10,312.609619140625,-14.419525146484375,-14.419525146484375,-79.99716186523438
147,19,0.6333333333333333,408.9498291015625,147.97637939453125,11,312.609619140625,-14.419525146484375,-14.419525146484375,-86.172119140625
148,18,0.6,412.56578063964844,147.97637939453125,12,312.609619140625,-14.419525146484375,-14.419525146484375,-93.03555297851562
149,17,0.5666666666666667,416.1817321777344,147.97637939453125,13,312.609619140625,-14.419525146484375,-14.419525146484375,-96.3402099609375
150,16,0.5333333333333333,421.0923767089844,147.97637939453125,14,312.609619140625,-14.419525146484375,-14.419525146484375,-103.57211303710938
151,16,0.5333333333333333,414.76890563964844,228.48956298828125,0,232.096435546875,-80.51318359375,-5.367545572916667,-194.04705810546875
152,15,0.5,403.5347900390625,228.48956298828125,1,232.096435546875,-80.51318359375,-5.367545572916667,-199.21493530273438
153,14,0.4666666666666667,392.04405212402344,228.48956298828125,2,232.096435546875,-80.51318359375,-5.367545572916667,-209.42916870117188
154,13,0.43333333333333335,380.5533142089844,228.48956298828125,3,232.096435546875,-80.51318359375,-5.367545572916667,-222.60745239257812
155,12,0.4,375.8042449951172,228.48956298828125,4,232.096435546875,-80.51318359375,-5.367545572916667,-228.48956298828125
156,11,0.36666666666666664,371.05517578125,228.42703247070312,5,232.096435546875,-80.51318359375,-5.367545572916667,-228.42703247070312
157,10,0.3333333333333333,361.4651794433594,204.04983520507812,6,232.096435546875,-80.51318359375,-5.367545572916667,-204.04983520507812
158,9,0.3,351.87518310546875,193.90658569335938,7,232.096435546875,-80.51318359375,-5.367545572916667,-193.90658569335938
159,8,0.26666666666666666,343.52801513671875,171.4383544921875,8,232.096435546875,-80.51318359375,-5.367545572916667,-171.4383544921875
160,7,0.23333333333333334,335.18084716796875,148.45687866210938,9,232.096435546875,-80.51318359375,-5.367545572916667,-148.45687866210938
161,6,0.2,331.10499572753906,138.958740234375,10,232.096435546875,-80.51318359375,-5.367545572916667,-138.958740234375
162,5,0.16666666666666666,327.0291442871094,119.77874755859375,11,232.096435546875,-80.51318359375,-5.367545572916667,-119.77874755859375
163,4,0.13333333333333333,319.8193817138672,103.08441162109375,12,232.096435546875,-80.51318359375,-5.367545572916667,-103.08441162109375
164,3,0.1,312.609619140625,94.93270874023438,13,232.096435546875,-80.51318359375,-5.367545572916667,-94.93270874023438
165,2,0.06666666666666667,272.35302734375,80.51318359375,14,232.096435546875,-80.51318359375,-5.367545572916667,-80.51318359375
166,2,0.06666666666666667,281.1636657714844,98.13446044921875,0,330.23089599609375,98.13446044921875,6.54229736328125,98.13446044921875
167,3,0.1,330.23089599609375,116.6036376953125,0,348.7000732421875,18.46917724609375,18.46917724609375,116.6036376953125
168,4,0.13333333333333333,339.4654846191406,126.5755615234375,0,358.6719970703125,9.971923828125,9.971923828125,126.5755615234375
169,5,0.16666666666666666,348.7000732421875,144.3055419921875,0,376.4019775390625,17.72998046875,17.72998046875,144.3055419921875
170,6,0.2,353.68603515625,163.950927734375,0,396.04736328125,19.6453857421875,19.6453857421875,163.950927734375
171,7,0.23333333333333334,358.6719970703125,174.53411865234375,0,406.63055419921875,10.58319091796875,10.58319091796875,174.53411865234375
172,8,0.26666666666666666,367.5369873046875,196.4117431640625,0,428.5081787109375,21.87762451171875,21.87762451171875,196.4117431640625
173,9,0.3,376.4019775390625,218.97412109375,0,451.070556640625,22.5623779296875,22.5623779296875,218.97412109375
174,10,0.3333333333333333,386.22467041015625,230.915283203125,0,463.01171875,11.941162109375,11.941162109375,230.915283203125
175,11,0.36666666666666664,396.04736328125,255.1402587890625,0,487.2366943359375,24.2249755859375,24.2249755859375,255.1402587890625
176,12,0.4,401.3389587402344,280.31536865234375,0,512.4118041992188,25.17510986328125,25.17510986328125,280.31536865234375
177,13,0.43333333333333335,406.63055419921875,292.97015380859375,0,525.0665893554688,12.65478515625,12.65478515625,292.97015380859375
178,14,0.4666666666666667,417.5693664550781,318.93505859375,0,551.031494140625,25.96490478515625,25.96490478515625,318.93505859375
179,15,0.5,428.5081787109375,338.52227783203125,0,570.6187133789062,19.58721923828125,19.58721923828125,338.52227783203125
180,16,0.5333333333333333,439.78936767578125,338.52227783203125,0,561.5525512695312,-9.066162109375,-9.066162109375,329.45611572265625
181,16,0.5333333333333333,457.0411376953125,240.3878173828125,0,540.5245361328125,-21.02801513671875,-21.02801513671875,210.29364013671875
182,17,0.5666666666666667,463.01171875,240.3878173828125,0,519.359619140625,-21.1649169921875,-21.1649169921875,189.12872314453125
183,18,0.6,475.12420654296875,240.3878173828125,0,510.54510498046875,-8.81451416015625,-8.81451416015625,180.314208984375
184,19,0.6333333333333333,487.2366943359375,240.3878173828125,0,492.900146484375,-17.64495849609375,-17.64495849609375,162.66925048828125
185,20,0.6666666666666666,481.8623046875,240.3878173828125,0,476.4879150390625,-16.4122314453125,-16.4122314453125,146.25701904296875
186,21,0.7,476.4879150390625,240.3878173828125,0,467.04852294921875,-9.43939208984375,-9.43939208984375,136.817626953125
187,22,0.7333333333333333,471.7682189941406,240.3878173828125,0,452.0313720703125,-15.01715087890625,-15.01715087890625,121.80047607421875
188,23,0.7666666666666667,467.04852294921875,240.3878173828125,0,436.9931335449219,-15.038238525390625,-15.038238525390625,106.76223754882812
189,24,0.8,465.0301208496094,240.3878173828125,0,428.47613525390625,-8.516998291015625,-8.516998291015625,98.2452392578125
190,25,0.8333333333333334,463.01171875,240.3878173828125,0,415.5874938964844,-12.888641357421875,-12.888641357421875,85.35659790039062
191,26,0.8666666666666667,457.52154541015625,240.3878173828125,0,403.5728454589844,-12.0146484375,-12.0146484375,73.34194946289062
192,27,0.9,452.0313720703125,240.3878173828125,0,398.48822021484375,-5.084625244140625,-5.084625244140625,68.25732421875
193,28,0.9333333333333333,451.55096435546875,240.3878173828125,0,389.35406494140625,-9.1341552734375,-9.1341552734375,59.1231689453125
194,29,0.9666666666666667,451.070556640625,240.3878173828125,0,381.5477294921875,-7.80633544921875,-7.80633544921875,51.31683349609375
195,30,1.0,444.03184509277344,240.3878173828125,0,378.00469970703125,-3.54302978515625,-3.54302978515625,47.7738037109375
196,30,1.0,444.03184509277344,221.91864013671875,0,374.7059326171875,-3.29876708984375,-3.29876708984375,26.005859375
197,30,1.0,444.03184509277344,211.94671630859375,0,372.05523681640625,-2.65069580078125,-2.65069580078125,13.38323974609375
198,30,1.0,444.03184509277344,199.35308837890625,0,371.265625,-0.78961181640625,-0.78961181640625,-5.1363525390625
199,30,1.0,444.03184509277344,200.20416259765625,0,370.41455078125,-0.85107421875,-0.85107421875,-25.6328125
200,30,1.0,444.03184509277344,200.20416259765625,0,370.8325500488281,0.417999267578125,0.417999267578125,-35.798004150390625
201,30,1.0,444.03184509277344,200.20416259765625,0,370.94635009765625,0.113800048828125,0.113800048828125,-57.56182861328125
202,30,1.0,444.03184509277344,200.20416259765625,0,372.5447082519531,1.598358154296875,1.598358154296875,-78.52584838867188
203,30,1.0,432.73463439941406,200.20416259765625,0,374.63983154296875,2.095123291015625,2.095123291015625,-88.37188720703125
204,30,1.0,422.0318145751953,200.20416259765625,0,376.5914306640625,1.95159912109375,1.95159912109375,-110.645263671875
205,30,1.0,409.5801696777344,200.20416259765625,0,378.9498291015625,2.3583984375,2.3583984375,-133.46197509765625
206,30,1.0,401.03053283691406,200.20416259765625,0,383.5166931152344,4.566864013671875,4.566864013671875,-141.54989624023438
207,30,1.0,393.921142578125,200.20416259765625,0,386.8656311035156,3.34893798828125,3.34893798828125,-164.16586303710938
208,30,1.0,391.2801513671875,200.20416259765625,0,393.20623779296875,6.340606689453125,6.340606689453125,-177.4124755859375
209,30,1.0,391.2801513671875,191.13800048828125,0,401.1019287109375,7.89569091796875,7.89569091796875,-160.45062255859375
210,30,1.0,391.2801513671875,170.1099853515625,0,405.93896484375,4.8370361328125,4.8370361328125,-134.5855712890625
211,30,1.0,391.2801513671875,148.945068359375,0,417.42498779296875,11.48602294921875,11.48602294921875,-101.93463134765625
212,30,1.0,391.2801513671875,140.13055419921875,0,430.29681396484375,12.871826171875,12.871826171875,-80.248291015625
213,30,1.0,391.2801513671875,122.485595703125,0,437.28619384765625,6.9893798828125,6.9893798828125,-55.61395263671875
214,30,1.0,391.2801513671875,106.0733642578125,0,450.012451171875,12.72625732421875,12.72625732421875,-26.4754638671875
215,30,1.0,391.2801513671875,96.63397216796875,0,465.11383056640625,15.10137939453125,15.10137939453125,-1.9346923828125
216,30,1.0,391.2801513671875,102.16354370117188,0,472.5780944824219,7.464263916015625,7.464263916015625,20.546722412109375
217,30,1.0,391.2801513671875,117.53009033203125,0,487.94464111328125,15.366546630859375,15.366546630859375,50.951507568359375
218,30,1.0,391.2801513671875,133.2335205078125,0,503.6480712890625,15.70343017578125,15.70343017578125,75.17193603515625
219,30,1.0,391.2801513671875,142.6905517578125,0,513.1051025390625,9.45703125,9.45703125,97.51760864257812
220,30,1.0,391.2801513671875,160.323974609375,0,530.738525390625,17.6334228515625,17.6334228515625,127.16567993164062
221,30,1.0,391.2801513671875,178.80810546875,0,549.22265625,18.484130859375,18.484130859375,150.73443603515625
222,30,1.0,391.2801513671875,186.0703125,0,556.48486328125,7.26220703125,7.26220703125,167.13079833984375
223,29,0.9666666666666667,393.20623779296875,186.0703125,1,556.48486328125,7.26220703125,7.26220703125,174.9371337890625
224,29,0.9666666666666667,401.1019287109375,186.0703125,0,523.594482421875,-32.890380859375,-16.4451904296875,145.58978271484375
225,29,0.9666666666666667,405.93896484375,186.0703125,0,508.392333984375,-15.2021484375,-15.2021484375,133.6864013671875
