frame,n_detections_in_buffer,detection_density,median_y_in_buffer,y_range_in_buffer,frames_since_last_det,last_y,dy_last_pair,dy_per_frame_last_pair,dy_buffer_first_to_last
235,30,1.0,687.4656066894531,49.876220703125,0,656.0238647460938,-3.25042724609375,-3.25042724609375,-49.876220703125
236,30,1.0,686.5520629882812,48.191650390625,0,655.47607421875,-0.54779052734375,-0.54779052734375,-48.191650390625
237,30,1.0,684.8457641601562,49.61474609375,0,651.849609375,-3.62646484375,-3.62646484375,-49.61474609375
238,30,1.0,683.2191162109375,56.06610107421875,0,644.0325317382812,-7.81707763671875,-7.81707763671875,-56.06610107421875
239,30,1.0,681.0056457519531,59.4227294921875,0,637.9281616210938,-6.1043701171875,-6.1043701171875,-59.4227294921875
240,30,1.0,677.8397521972656,67.84515380859375,0,628.1909790039062,-9.7371826171875,-9.7371826171875,-67.84515380859375
241,30,1.0,675.66796875,75.942626953125,0,619.96484375,-8.22613525390625,-8.22613525390625,-75.942626953125
242,30,1.0,673.6848754882812,79.14495849609375,0,616.0731811523438,-3.89166259765625,-3.89166259765625,-79.14495849609375
243,30,1.0,670.78076171875,87.2711181640625,0,607.0,-9.07318115234375,-9.07318115234375,-87.2711181640625
244,30,1.0,668.39013671875,97.4609375,0,595.937255859375,-11.062744140625,-11.062744140625,-97.4609375
245,30,1.0,666.0657043457031,100.5672607421875,0,591.271240234375,-4.666015625,-4.666015625,-100.5672607421875
246,30,1.0,663.3778991699219,106.2972412109375,0,584.218505859375,-7.052734375,-7.052734375,-106.2972412109375
247,30,1.0,661.822021484375,108.485595703125,0,581.89453125,-2.323974609375,-2.323974609375,-108.485595703125
248,30,1.0,660.35546875,109.66302490234375,0,580.0067749023438,-1.88775634765625,-1.88775634765625,-109.66302490234375
249,30,1.0,657.6490783691406,112.67449951171875,0,575.068115234375,-4.93865966796875,-4.93865966796875,-112.67449951171875
250,30,1.0,655.7499694824219,118.30462646484375,0,568.8839721679688,-6.18414306640625,-6.18414306640625,-118.30462646484375
251,30,1.0,653.662841796875,119.83251953125,0,566.0830078125,-2.80096435546875,-2.80096435546875,-119.83251953125
252,30,1.0,647.9410705566406,121.338623046875,0,562.4373779296875,-3.6456298828125,-3.6456298828125,-121.338623046875
253,30,1.0,640.9803466796875,123.31402587890625,0,559.3482055664062,-3.08917236328125,-3.08917236328125,-123.31402587890625
254,30,1.0,633.0595703125,123.25970458984375,0,556.08935546875,-3.25885009765625,-3.25885009765625,-123.25970458984375
255,30,1.0,624.0779113769531,127.075439453125,0,549.2550048828125,-6.8343505859375,-6.8343505859375,-127.075439453125
256,30,1.0,618.0190124511719,132.72412109375,0,542.2813720703125,-6.9736328125,-6.9736328125,-132.72412109375
257,30,1.0,611.5365905761719,133.175537109375,0,539.188720703125,-3.0926513671875,-3.0926513671875,-133.175537109375
258,30,1.0,601.4686279296875,133.4390869140625,0,535.7581787109375,-3.4305419921875,-3.4305419921875,-133.4390869140625
259,30,1.0,593.604248046875,133.9141845703125,0,533.6688232421875,-2.08935546875,-2.08935546875,-133.9141845703125
260,30,1.0,587.744873046875,133.17889404296875,0,531.3695068359375,-2.29931640625,-2.29931640625,-133.17889404296875
261,30,1.0,583.0565185546875,135.2728271484375,0,526.9345703125,-4.4349365234375,-4.4349365234375,-135.2728271484375
262,30,1.0,580.9506530761719,136.93695068359375,0,524.4996948242188,-2.43487548828125,-2.43487548828125,-136.93695068359375
263,30,1.0,577.5374450683594,135.6602783203125,0,523.614013671875,-0.88568115234375,-0.88568115234375,-135.6602783203125
264,30,1.0,571.9760437011719,133.53094482421875,0,522.492919921875,-1.12109375,-1.12109375,-133.53094482421875
265,30,1.0,567.4834899902344,136.55255126953125,0,518.9235229492188,-3.56939697265625,-3.56939697265625,-136.55255126953125
266,30,1.0,564.2601928710938,134.5213623046875,0,517.3282470703125,-1.59527587890625,-1.59527587890625,-134.5213623046875
267,30,1.0,560.8927917480469,129.2530517578125,0,514.7794799804688,-2.54876708984375,-2.54876708984375,-129.2530517578125
268,30,1.0,557.7187805175781,124.7135009765625,0,513.2146606445312,-1.5648193359375,-1.5648193359375,-124.7135009765625
269,30,1.0,552.6721801757812,115.7381591796875,0,512.4528198242188,-0.7618408203125,-0.7618408203125,-115.7381591796875
270,30,1.0,545.7681884765625,110.4073486328125,0,509.5574951171875,-2.89532470703125,-2.89532470703125,-110.4073486328125
271,30,1.0,540.7350463867188,110.29302978515625,0,505.7801513671875,-3.77734375,-3.77734375,-110.29302978515625
272,30,1.0,537.4734497070312,102.55560302734375,0,504.44439697265625,-1.33575439453125,-1.33575439453125,-102.55560302734375
273,30,1.0,534.7135009765625,93.0013427734375,0,502.9359130859375,-1.50848388671875,-1.50848388671875,-93.0013427734375
274,30,1.0,532.5191650390625,88.95318603515625,0,502.31805419921875,-0.61785888671875,-0.61785888671875,-88.95318603515625
275,30,1.0,529.1520385742188,81.93682861328125,0,502.28167724609375,-0.036376953125,-0.036376953125,-81.93682861328125
276,30,1.0,525.7171325683594,80.25933837890625,0,501.63519287109375,-0.646484375,-0.646484375,-80.25933837890625
277,30,1.0,524.0568542480469,80.97039794921875,0,499.036376953125,-2.59881591796875,-2.59881591796875,-80.97039794921875
278,30,1.0,523.053466796875,77.47601318359375,0,497.59210205078125,-1.44427490234375,-1.44427490234375,-77.47601318359375
279,30,1.0,520.7082214355469,72.38931274414062,0,496.4946594238281,-1.097442626953125,-1.097442626953125,-72.38931274414062
280,30,1.0,518.1258850097656,70.09140014648438,0,495.9916076660156,-0.5030517578125,-0.5030517578125,-70.09140014648438
281,30,1.0,516.0538635253906,66.54714965820312,0,495.8902282714844,-0.10137939453125,-0.10137939453125,-66.54714965820312
282,30,1.0,513.9970703125,64.16372680664062,0,495.1844787597656,-0.70574951171875,-0.70574951171875,-64.16372680664062
283,30,1.0,512.833740234375,63.00555419921875,0,493.08380126953125,-2.100677490234375,-2.100677490234375,-63.00555419921875
284,30,1.0,511.0051574707031,57.044921875,0,492.2100830078125,-0.87371826171875,-0.87371826171875,-57.044921875
285,30,1.0,507.6688232421875,51.247772216796875,0,491.0335998535156,-1.176483154296875,-1.176483154296875,-51.247772216796875
286,30,1.0,505.1122741699219,48.76409912109375,0,490.42462158203125,-0.608978271484375,-0.608978271484375,-48.76409912109375
287,30,1.0,503.6901550292969,45.682220458984375,0,490.0759582519531,-0.348663330078125,-0.348663330078125,-45.682220458984375
288,30,1.0,502.6269836425781,45.14764404296875,0,488.52117919921875,-1.554779052734375,-1.554779052734375,-45.14764404296875
289,30,1.0,502.29986572265625,43.34991455078125,0,488.01959228515625,-0.5015869140625,-0.5015869140625,-43.34991455078125
290,30,1.0,501.95843505859375,39.53338623046875,0,487.40118408203125,-0.618408203125,-0.618408203125,-39.53338623046875
291,30,1.0,500.3357849121094,37.771240234375,0,486.72845458984375,-0.6727294921875,-0.6727294921875,-37.771240234375
292,30,1.0,498.3142395019531,37.68597412109375,0,485.92803955078125,-0.8004150390625,-0.8004150390625,-37.68597412109375
293,30,1.0,497.0433807373047,36.60009765625,0,485.892822265625,-0.03521728515625,-0.03521728515625,-36.60009765625
294,30,1.0,496.2431335449219,33.03070068359375,0,486.091064453125,0.1982421875,0.1982421875,-32.83245849609375
295,30,1.0,495.94091796875,31.4354248046875,0,486.6033020019531,0.512237548828125,0.512237548828125,-30.724945068359375
296,30,1.0,495.537353515625,28.88665771484375,0,486.78680419921875,0.183502197265625,0.183502197265625,-27.99267578125
297,30,1.0,494.13414001464844,27.32183837890625,0,486.2127685546875,-0.57403564453125,-0.57403564453125,-27.00189208984375
298,30,1.0,492.6469421386719,26.55999755859375,0,486.1947021484375,-0.01806640625,-0.01806640625,-26.25811767578125
299,30,1.0,491.62184143066406,23.6646728515625,0,486.5986633300781,0.403961181640625,0.403961181640625,-22.958831787109375
300,30,1.0,490.72911071777344,19.8873291015625,0,486.72802734375,0.129364013671875,0.129364013671875,-19.0521240234375
301,30,1.0,490.2502899169922,18.55157470703125,0,486.1722106933594,-0.555816650390625,-0.555816650390625,-18.272186279296875
302,30,1.0,489.29856872558594,17.0430908203125,0,486.0213928222656,-0.15081787109375,-0.15081787109375,-16.914520263671875
303,30,1.0,488.2703857421875,16.63983154296875,0,485.67822265625,-0.343170166015625,-0.343170166015625,-16.63983154296875
304,30,1.0,487.71038818359375,16.60345458984375,0,485.85107421875,0.1728515625,0.1728515625,-16.43060302734375
305,30,1.0,487.093994140625,15.95697021484375,0,485.7024230957031,-0.148651123046875,-0.148651123046875,-15.932769775390625
306,30,1.0,486.75762939453125,13.8115234375,0,485.224853515625,-0.477569580078125,-0.477569580078125,-13.8115234375
307,30,1.0,486.7282409667969,12.438812255859375,0,485.1532897949219,-0.071563720703125,-0.071563720703125,-12.438812255859375
308,30,1.0,486.66566467285156,11.34136962890625,0,485.5895080566406,0.43621826171875,0.43621826171875,-10.9051513671875
309,30,1.0,486.6009826660156,10.83831787109375,0,486.5539855957031,0.9644775390625,0.9644775390625,-9.4376220703125
310,30,1.0,486.5763244628906,10.7369384765625,0,486.1195983886719,-0.43438720703125,-0.43438720703125,-9.7706298828125
311,30,1.0,486.54315185546875,10.03118896484375,0,486.5323181152344,0.4127197265625,0.4127197265625,-8.65216064453125
312,30,1.0,486.54315185546875,7.930511474609375,0,487.4669494628906,0.93463134765625,0.93463134765625,-5.616851806640625
313,30,1.0,486.54315185546875,7.056793212890625,0,488.554931640625,1.087982177734375,1.087982177734375,-3.6551513671875
314,30,1.0,486.54315185546875,5.88031005859375,0,488.67584228515625,0.12091064453125,0.12091064453125,-2.357757568359375
315,30,1.0,486.54315185546875,5.271331787109375,0,488.6557922363281,-0.020050048828125,-0.020050048828125,-1.768829345703125
316,30,1.0,486.54315185546875,4.92266845703125,0,488.5750732421875,-0.080718994140625,-0.080718994140625,-1.500885009765625
317,30,1.0,486.54315185546875,3.976654052734375,0,489.12994384765625,0.55487060546875,0.55487060546875,0.6087646484375
318,30,1.0,486.54315185546875,5.173309326171875,0,490.32659912109375,1.1966552734375,1.1966552734375,2.3070068359375
319,30,1.0,486.54315185546875,7.476654052734375,0,492.62994384765625,2.3033447265625,2.3033447265625,5.228759765625
320,30,1.0,486.54315185546875,8.404205322265625,0,493.5574951171875,0.92755126953125,0.92755126953125,6.82904052734375
321,30,1.0,486.54315185546875,9.615447998046875,0,494.76873779296875,1.21124267578125,1.21124267578125,8.8406982421875
322,30,1.0,486.5763244628906,12.257720947265625,0,497.4110107421875,2.64227294921875,2.64227294921875,11.5181884765625
323,30,1.0,486.6009826660156,13.559783935546875,0,498.71307373046875,1.30206298828125,1.30206298828125,12.62200927734375
324,30,1.0,486.66566467285156,14.777130126953125,0,499.930419921875,1.21734619140625,1.21734619140625,13.327117919921875
325,30,1.0,486.7574157714844,15.643524169921875,0,500.79681396484375,0.86639404296875,0.86639404296875,14.010009765625
326,30,1.0,487.0974884033203,16.023193359375,0,501.1764831542969,0.379669189453125,0.379669189453125,14.963714599609375
327,30,1.0,488.0109405517578,17.217193603515625,0,502.3704833984375,1.194000244140625,1.194000244140625,16.17578125
328,30,1.0,488.56500244140625,17.820526123046875,0,502.97381591796875,0.60333251953125,0.60333251953125,16.375152587890625
329,30,1.0,488.6154327392578,18.302398681640625,0,503.4556884765625,0.48187255859375,0.48187255859375,16.7276611328125
330,30,1.0,488.6658172607422,18.619720458984375,0,503.77301025390625,0.31732177734375,0.31732177734375,17.600799560546875
331,30,1.0,488.90289306640625,19.726593017578125,0,504.8798828125,1.10687255859375,1.10687255859375,18.858489990234375
332,30,1.0,489.728271484375,20.118927001953125,0,505.272216796875,0.392333984375,0.392333984375,19.593994140625
333,30,1.0,491.478271484375,20.437957763671875,0,505.59124755859375,0.31903076171875,0.31903076171875,19.74017333984375
334,30,1.0,493.0937194824219,20.437957763671875,0,504.9638977050781,-0.627349853515625,-0.627349853515625,19.261474609375
335,30,1.0,494.1631164550781,20.437957763671875,0,504.92724609375,-0.036651611328125,-0.036651611328125,19.702392578125
336,30,1.0,496.0898742675781,20.437957763671875,0,504.5390625,-0.38818359375,-0.38818359375,19.385772705078125
337,30,1.0,498.0620422363281,20.001739501953125,0,504.0660705566406,-0.472991943359375,-0.472991943359375,18.4765625
338,30,1.0,499.3217468261719,19.471649169921875,0,503.81207275390625,-0.253997802734375,-0.253997802734375,17.258087158203125
339,30,1.0,500.3636169433594,19.471649169921875,0,502.80072021484375,-1.0113525390625,-1.0113525390625,16.681121826171875
340,30,1.0,500.9866485595703,19.058929443359375,0,501.2899169921875,-1.51080322265625,-1.51080322265625,14.757598876953125
341,30,1.0,501.0653839111328,18.124298095703125,0,500.95428466796875,-0.33563232421875,-0.33563232421875,13.487335205078125
342,30,1.0,501.0653839111328,17.03631591796875,0,499.9472351074219,-1.007049560546875,-1.007049560546875,11.392303466796875
343,30,1.0,501.0653839111328,17.01617431640625,0,499.783203125,-0.164031982421875,-0.164031982421875,11.10736083984375
344,29,0.9666666666666667,501.1764831542969,17.01617431640625,1,499.783203125,-0.164031982421875,-0.164031982421875,11.127410888671875
345,28,0.9333333333333333,501.2332000732422,17.01617431640625,2,499.783203125,-0.164031982421875,-0.164031982421875,11.2081298828125
346,28,0.9333333333333333,501.2332000732422,16.4613037109375,0,498.8267517089844,-0.956451416015625,-0.318817138671875,9.696807861328125
347,27,0.9,501.2899169921875,15.2646484375,1,498.8267517089844,-0.956451416015625,-0.318817138671875,8.500152587890625
348,26,0.8666666666666667,501.8302001953125,12.9613037109375,2,498.8267517089844,-0.956451416015625,-0.318817138671875,6.196807861328125
349,25,0.8333333333333334,502.3704833984375,12.03375244140625,3,498.8267517089844,-0.956451416015625,-0.318817138671875,5.269256591796875
350,24,0.8,502.5856018066406,10.822509765625,4,498.8267517089844,-0.956451416015625,-0.318817138671875,4.058013916015625
351,23,0.7666666666666667,502.80072021484375,8.18023681640625,5,498.8267517089844,-0.956451416015625,-0.318817138671875,1.415740966796875
352,22,0.7333333333333333,502.88726806640625,6.878173828125,6,498.8267517089844,-0.956451416015625,-0.318817138671875,0.113677978515625
353,21,0.7,502.97381591796875,6.764495849609375,7,498.8267517089844,-0.956451416015625,-0.318817138671875,-1.103668212890625
354,20,0.6666666666666666,503.2147521972656,6.764495849609375,8,498.8267517089844,-0.956451416015625,-0.318817138671875,-1.970062255859375
355,19,0.6333333333333333,503.4556884765625,6.764495849609375,9,498.8267517089844,-0.956451416015625,-0.318817138671875,-2.3497314453125
356,18,0.6,503.6143493652344,6.764495849609375,10,498.8267517089844,-0.956451416015625,-0.318817138671875,-3.543731689453125
357,18,0.6,503.6143493652344,28.47698974609375,0,477.1142578125,-21.712493896484375,-1.9738630814985796,-25.85955810546875
358,18,0.6,503.6143493652344,32.887664794921875,0,472.7035827636719,-4.410675048828125,-4.410675048828125,-30.752105712890625
359,18,0.6,503.286865234375,34.3948974609375,0,471.19635009765625,-1.507232666015625,-1.507232666015625,-32.57666015625
360,18,0.6,502.0453186035156,37.39764404296875,0,468.193603515625,-3.00274658203125,-3.00274658203125,-36.686279296875
361,18,0.6,501.1221008300781,40.31658935546875,0,465.274658203125,-2.9189453125,-2.9189453125,-39.99755859375
362,18,0.6,500.4507598876953,42.18206787109375,0,463.4091796875,-1.865478515625,-1.865478515625,-42.18206787109375
363,18,0.6,499.86521911621094,44.418914794921875,0,460.54498291015625,-2.86419677734375,-2.86419677734375,-44.418914794921875
364,18,0.6,499.3049774169922,46.68475341796875,0,458.24249267578125,-2.302490234375,-2.302490234375,-46.68475341796875
365,18,0.6,487.9705047607422,47.07391357421875,0,457.46514892578125,-0.77734375,-0.77734375,-47.07391357421875
366,18,0.6,474.90892028808594,48.481109619140625,0,455.5849609375,-1.88018798828125,-1.88018798828125,-48.481109619140625
367,18,0.6,471.94996643066406,50.20208740234375,0,453.6099853515625,-1.9749755859375,-1.9749755859375,-50.20208740234375
368,18,0.6,469.6949768066406,50.5126953125,0,452.28802490234375,-1.32196044921875,-1.32196044921875,-50.5126953125
369,18,0.6,466.734130859375,53.27667236328125,0,448.01324462890625,-4.2747802734375,-4.2747802734375,-53.27667236328125
370,18,0.6,464.3419189453125,55.96551513671875,0,444.98876953125,-3.02447509765625,-3.02447509765625,-55.96551513671875
371,18,0.6,461.9770812988281,55.805816650390625,0,444.14141845703125,-0.84735107421875,-0.84735107421875,-55.805816650390625
372,18,0.6,459.39373779296875,56.08953857421875,0,443.69366455078125,-0.44775390625,-0.44775390625,-56.08953857421875
373,18,0.6,457.85382080078125,55.445281982421875,0,443.3814697265625,-0.31219482421875,-0.31219482421875,-55.445281982421875
374,19,0.6333333333333333,457.46514892578125,55.969024658203125,0,442.85772705078125,-0.52374267578125,-0.52374267578125,-55.969024658203125
375,20,0.6666666666666666,456.5250549316406,57.422271728515625,0,441.40447998046875,-1.4532470703125,-1.4532470703125,-57.422271728515625
376,20,0.6666666666666666,454.59747314453125,37.86126708984375,0,439.25299072265625,-2.1514892578125,-2.1514892578125,-37.86126708984375
377,21,0.7,453.6099853515625,38.376678466796875,0,438.7375793457031,-0.515411376953125,-0.515411376953125,-38.376678466796875
378,22,0.7333333333333333,452.9490051269531,39.710479736328125,0,437.4037780761719,-1.33380126953125,-1.33380126953125,-39.710479736328125
379,23,0.7666666666666667,452.28802490234375,42.36328125,0,434.7509765625,-2.652801513671875,-2.652801513671875,-42.36328125
380,24,0.8,450.150634765625,43.325103759765625,0,433.7891540527344,-0.961822509765625,-0.961822509765625,-43.325103759765625
381,25,0.8333333333333334,448.01324462890625,45.85748291015625,0,431.25677490234375,-2.532379150390625,-2.532379150390625,-45.85748291015625
382,26,0.8666666666666667,446.5010070800781,47.089019775390625,0,430.0252380371094,-1.231536865234375,-1.231536865234375,-47.089019775390625
383,27,0.9,444.98876953125,47.792327880859375,0,429.3219299316406,-0.70330810546875,-0.70330810546875,-47.792327880859375
384,28,0.9333333333333333,444.5650939941406,49.25421142578125,0,427.86004638671875,-1.461883544921875,-1.461883544921875,-49.25421142578125
385,29,0.9666666666666667,444.14141845703125,51.35797119140625,0,425.75628662109375,-2.103759765625,-2.103759765625,-51.35797119140625
386,30,1.0,443.91754150390625,52.07672119140625,0,425.03753662109375,-0.71875,-0.71875,-52.07672119140625
387,30,1.0,443.5375671386719,49.413482666015625,0,423.29010009765625,-1.7474365234375,-1.7474365234375,-49.413482666015625
388,30,1.0,443.1195983886719,48.4866943359375,0,422.70965576171875,-0.5804443359375,-0.5804443359375,-48.4866943359375
389,30,1.0,442.131103515625,46.199462890625,0,421.994140625,-0.71551513671875,-0.71551513671875,-46.199462890625
390,30,1.0,440.3287353515625,46.171112060546875,0,419.1035461425781,-2.890594482421875,-2.890594482421875,-46.171112060546875
391,30,1.0,438.9952850341797,45.83294677734375,0,417.57623291015625,-1.527313232421875,-1.527313232421875,-45.83294677734375
392,30,1.0,438.0706787109375,43.4228515625,0,417.12213134765625,-0.4541015625,-0.4541015625,-43.4228515625
393,30,1.0,436.07737731933594,41.316802978515625,0,416.9256896972656,-0.196441650390625,-0.196441650390625,-41.316802978515625
394,30,1.0,434.2700653076172,43.00738525390625,0,414.457763671875,-2.467926025390625,-2.467926025390625,-43.00738525390625
395,30,1.0,432.52296447753906,41.6282958984375,0,413.9566650390625,-0.5010986328125,-0.5010986328125,-41.6282958984375
396,30,1.0,430.64100646972656,41.33880615234375,0,412.27117919921875,-1.68548583984375,-1.68548583984375,-41.33880615234375
397,30,1.0,429.673583984375,40.9254150390625,0,411.36260986328125,-0.9085693359375,-0.9085693359375,-40.9254150390625
398,30,1.0,428.5909881591797,37.42803955078125,0,410.585205078125,-0.77740478515625,-0.77740478515625,-37.42803955078125
399,30,1.0,426.80816650390625,36.3741455078125,0,408.6146240234375,-1.9705810546875,-1.9705810546875,-36.3741455078125
400,30,1.0,425.39691162109375,37.438751220703125,0,406.7026672363281,-1.911956787109375,-1.911956787109375,-37.438751220703125
401,30,1.0,424.163818359375,37.92877197265625,0,405.764892578125,-0.937774658203125,-0.937774658203125,-37.92877197265625
402,30,1.0,422.9998779296875,39.2640380859375,0,404.117431640625,-1.6474609375,-1.6474609375,-39.2640380859375
403,30,1.0,422.3518981933594,40.13836669921875,0,402.7193603515625,-1.3980712890625,-1.3980712890625,-40.13836669921875
404,30,1.0,420.54884338378906,39.97900390625,0,401.42547607421875,-1.29388427734375,-1.29388427734375,-39.97900390625
405,30,1.0,418.3398895263672,40.41259765625,0,398.84039306640625,-2.5850830078125,-2.5850830078125,-40.41259765625
406,30,1.0,417.34918212890625,40.7901611328125,0,397.9474182128906,-0.892974853515625,-0.892974853515625,-40.7901611328125
407,30,1.0,417.02391052246094,39.45635986328125,0,397.96630859375,0.018890380859375,0.018890380859375,-39.437469482421875
408,30,1.0,415.6917266845703,36.92913818359375,0,397.82183837890625,-0.14447021484375,-0.14447021484375,-36.92913818359375
409,30,1.0,414.20721435546875,37.149383544921875,0,396.6397705078125,-1.18206787109375,-1.18206787109375,-37.149383544921875
410,30,1.0,413.1139221191406,34.61700439453125,0,396.7845153808594,0.144744873046875,0.144744873046875,-34.472259521484375
411,30,1.0,411.81689453125,33.385467529296875,0,397.3610534667969,0.5765380859375,0.5765380859375,-32.6641845703125
412,30,1.0,410.9739074707031,32.682159423828125,0,399.8477783203125,2.486724853515625,2.486724853515625,-29.474151611328125
413,30,1.0,409.59991455078125,31.22027587890625,0,400.246826171875,0.3990478515625,0.3990478515625,-27.61322021484375
414,30,1.0,407.6586456298828,29.11651611328125,0,401.40008544921875,1.15325927734375,1.15325927734375,-24.356201171875
415,30,1.0,406.23377990722656,28.39776611328125,0,402.18829345703125,0.7882080078125,0.7882080078125,-22.8492431640625
416,30,1.0,404.941162109375,26.65032958984375,0,402.464111328125,0.27581787109375,0.27581787109375,-20.82598876953125
417,30,1.0,403.7290954589844,26.06988525390625,0,403.34075927734375,0.87664794921875,0.87664794921875,-19.368896484375
418,30,1.0,403.03125,25.3543701171875,0,402.72174072265625,-0.6190185546875,-0.6190185546875,-19.27239990234375
419,30,1.0,402.72084045410156,22.463775634765625,0,402.7199401855469,-0.001800537109375,-0.001800537109375,-16.38360595703125
420,30,1.0,402.7196502685547,20.93646240234375,0,402.212646484375,-0.507293701171875,-0.507293701171875,-15.36358642578125
421,30,1.0,402.7196502685547,20.48236083984375,0,402.85650634765625,0.64385986328125,0.64385986328125,-14.265625
422,30,1.0,402.7196502685547,20.285919189453125,0,402.95562744140625,0.09912109375,0.09912109375,-13.970062255859375
423,30,1.0,402.7196502685547,17.8179931640625,0,402.93682861328125,-0.018798828125,-0.018798828125,-11.52093505859375
424,30,1.0,402.7196502685547,17.31689453125,0,402.7574768066406,-0.179351806640625,-0.179351806640625,-11.199188232421875
425,30,1.0,402.7196502685547,15.63140869140625,0,403.14495849609375,0.387481689453125,0.387481689453125,-9.126220703125
426,30,1.0,402.7196502685547,14.72283935546875,0,403.0034484863281,-0.141510009765625,-0.141510009765625,-8.359161376953125
427,30,1.0,402.7196502685547,13.9454345703125,0,403.54296875,0.539520263671875,0.539520263671875,-7.042236328125
428,30,1.0,402.7196502685547,11.974853515625,0,403.4354248046875,-0.1075439453125,-0.1075439453125,-5.17919921875
429,30,1.0,402.7196502685547,10.062896728515625,0,403.21820068359375,-0.21722412109375,-0.21722412109375,-3.484466552734375
430,30,1.0,402.7196502685547,9.1251220703125,0,402.86370849609375,-0.3544921875,-0.3544921875,-2.90118408203125
431,30,1.0,402.7196502685547,7.4776611328125,0,403.1477355957031,0.284027099609375,0.284027099609375,-0.969696044921875
432,30,1.0,402.7107696533203,6.9031982421875,0,402.7021789550781,-0.445556640625,-0.445556640625,-0.017181396484375
433,30,1.0,402.7110595703125,6.9031982421875,0,402.8075866699219,0.10540771484375,0.10540771484375,1.382110595703125
434,30,1.0,402.7110595703125,6.9031982421875,0,401.86053466796875,-0.947052001953125,-0.947052001953125,3.0201416015625
435,30,1.0,402.7110595703125,6.9031982421875,0,402.1261291503906,0.265594482421875,0.265594482421875,4.1787109375
436,30,1.0,402.7110595703125,6.9031982421875,0,401.67108154296875,-0.455047607421875,-0.455047607421875,3.70477294921875
437,30,1.0,402.7110595703125,6.9031982421875,0,402.0638732910156,0.392791748046875,0.392791748046875,4.242034912109375
438,30,1.0,402.7110595703125,6.9031982421875,0,402.6307373046875,0.566864013671875,0.566864013671875,5.990966796875
439,30,1.0,402.72084045410156,6.758453369140625,0,402.9582824707031,0.327545166015625,0.327545166015625,6.17376708984375
440,30,1.0,402.72084045410156,6.181915283203125,0,402.4619140625,-0.496368408203125,-0.496368408203125,5.100860595703125
441,30,1.0,402.72084045410156,3.6951904296875,0,401.81787109375,-0.64404296875,-0.64404296875,1.9700927734375
442,30,1.0,402.72084045410156,7.061676025390625,0,396.4812927246094,-5.336578369140625,-5.336578369140625,-3.765533447265625
443,30,1.0,402.72084045410156,8.51336669921875,0,395.02960205078125,-1.451690673828125,-1.451690673828125,-6.3704833984375
444,30,1.0,402.72084045410156,10.437744140625,0,393.105224609375,-1.92437744140625,-1.92437744140625,-9.08306884765625
445,29,0.9666666666666667,402.72174072265625,10.437744140625,1,393.105224609375,-1.92437744140625,-1.92437744140625,-9.35888671875
446,29,0.9666666666666667,402.72174072265625,12.45550537109375,0,391.08746337890625,-2.01776123046875,-1.008880615234375,-12.2532958984375
447,29,0.9666666666666667,402.7199401855469,12.45550537109375,0,391.2369384765625,0.14947509765625,0.14947509765625,-11.48480224609375
448,29,0.9666666666666667,402.7021789550781,14.199066162109375,0,389.3439025878906,-1.893035888671875,-1.893035888671875,-13.37603759765625
449,28,0.9333333333333333,402.6664581298828,14.199066162109375,1,389.3439025878906,-1.893035888671875,-1.893035888671875,-12.868743896484375
450,28,0.9333333333333333,402.6664581298828,14.199066162109375,0,389.4556579589844,0.11175537109375,0.055877685546875,-13.400848388671875
451,28,0.9333333333333333,402.54632568359375,15.91259765625,0,387.63037109375,-1.825286865234375,-1.825286865234375,-15.32525634765625
452,28,0.9333333333333333,402.2940216064453,16.272552490234375,0,387.2704162597656,-0.359954833984375,-0.359954833984375,-15.666412353515625
453,28,0.9333333333333333,402.0950012207031,17.03912353515625,0,386.50384521484375,-0.766571044921875,-0.766571044921875,-16.253631591796875
454,28,0.9333333333333333,401.9622039794922,17.079071044921875,0,386.4638977050781,-0.039947509765625,-0.039947509765625,-16.681060791015625
455,28,0.9333333333333333,401.8392028808594,17.079071044921875,0,386.6830749511719,0.21917724609375,0.21917724609375,-16.32037353515625
456,28,0.9333333333333333,401.7444763183594,17.079071044921875,0,386.57745361328125,-0.105621337890625,-0.105621337890625,-16.96551513671875
457,27,0.9,401.67108154296875,16.971527099609375,1,386.57745361328125,-0.105621337890625,-0.105621337890625,-16.85797119140625
458,27,0.9,396.4812927246094,20.989013671875,0,382.22918701171875,-4.3482666015625,-2.17413330078125,-20.989013671875
459,27,0.9,395.02960205078125,22.81817626953125,0,380.3295593261719,-1.899627685546875,-1.899627685546875,-22.534149169921875
460,27,0.9,393.105224609375,23.379852294921875,0,379.76788330078125,-0.561676025390625,-0.561676025390625,-23.379852294921875
461,26,0.8666666666666667,392.17108154296875,23.190399169921875,1,379.76788330078125,-0.561676025390625,-0.561676025390625,-22.934295654296875
462,25,0.8333333333333334,391.2369384765625,23.190399169921875,2,379.76788330078125,-0.561676025390625,-0.561676025390625,-23.039703369140625
463,25,0.8333333333333334,391.08746337890625,37.4608154296875,0,365.4974670410156,-14.270416259765625,-4.756805419921875,-36.363067626953125
464,25,0.8333333333333334,389.4556579589844,42.346435546875,0,360.6118469238281,-4.8856201171875,-4.8856201171875,-41.5142822265625
465,24,0.8,389.3997802734375,42.346435546875,1,360.6118469238281,-4.8856201171875,-4.8856201171875,-41.059234619140625
466,24,0.8,388.4871368408203,62.499298095703125,0,340.458984375,-20.152862548828125,-10.076431274414062,-61.604888916015625
